名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
役釆,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"均國生役采,役采生脩鞈,",prompt: 古代神话人物役采，身穿华丽古装，头戴冠冕，手持玉珪，面容庄重威严，背景为均国的宫殿，画面采用传统中国美学的彩色水墨风格，色彩典雅，线条流畅。,人物\人名\役釆.png,yibian（役釆）,"prompt: The ancient mythological character is dressed in gorgeous ancient costumes, wearing a crown, holding jade jade, with a solemn and majestic face, the background is the palace of Junguo, and the picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines."
一臂民,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：一臂民，独臂的奇异民族，身体健壮，皮肤呈古铜色，穿着简朴的兽皮衣物，手持粗犷的木制武器。他们生活在山林之间，与自然和谐共处，表情坚毅而充满智慧。背景为茂密的原始森林，阳光透过树叶洒下斑驳光影，营造出一种神秘而宁静的氛围。整体风格参考古代插画和传统中国美学的彩色水墨风格。,人物\人名\一臂民.png,yibimin（一臂民）,"prompt: One-armed people, a one-armed strange people, strong body, bronze skin, wearing simple animal skin clothing, and holding rough wooden weapons. They live in harmony with nature and have resolute and wise expressions. The background is a dense primeval forest, and the sunlight shines through the leaves, creating a mysterious and serene atmosphere. The overall style refers to the color ink style of ancient illustration and traditional Chinese aesthetics."
縁婦,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一位名为縁婦的古代女子，身着华丽的传统汉服，服饰上绣有精致的云纹和凤鸟图案，长发如瀑布般垂下，佩戴着玉制的发饰。她站在一座古色古香的庭院中，周围是盛开的梅花和翠绿的竹林，背景是一片淡雅的山水画。画面采用彩色水墨风格，色彩柔和且富有层次感，展现出一种古典而优雅的美感。,人物\人名\縁婦.png,yuanfu（縁婦）,"prompt: An ancient woman named Yuanfu, dressed in a gorgeous traditional Hanfu with delicate cloud patterns and phoenix bird patterns embroidered on her clothes, her long hair hanging down like a waterfall, and wearing a jade hair ornament. She stood in a quaint courtyard, surrounded by blooming plum blossoms and verdant bamboo forests, with an elegant landscape painting in the background. The picture adopts a color ink style, with soft and layered colors, showing a classical and elegant beauty."
赤脛之民,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一群生活在古老东方的神秘部落，赤脛之民，他们以红色的腿胫而闻名。画面中，数名赤脛之民身着兽皮衣物，手持简陋的石制工具和武器，在一片茂密的原始森林中狩猎。他们的腿部被鲜艳的红色覆盖，仿佛是大自然赋予的独特印记。背景是一片郁郁葱葱的山林，远处有巍峨的山峰若隐若现，整个画面充满了原始与神秘的气息，采用传统中国美学的彩色水墨风格绘制。,人物\人名\赤脛之民.png,chijingzhimin（赤脛之民）,"Prompt: A mysterious tribe living in the Old East, the Red Shin People, known for their red legs and shins. In the picture, several people of the Red Shin are dressed in animal skin clothing, armed with rudimentary stone tools and weapons, hunting in a dense primeval forest. Their legs are covered in bright red, as if they are a unique mark given by nature. The background is a lush mountain forest, with towering peaks looming in the distance, and the whole picture is full of primitive and mysterious atmosphere, painted in the color ink style of traditional Chinese aesthetics."
乗釐,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"咸鳥生乗釐,乗釐生後照,",prompt: 乘釐，古代神话人物，形象为一位仙风道骨的长者，身着飘逸的古装，手持羽扇，面容慈祥而智慧。背景为云雾缭绕的山间，远处有飞鸟和日出，象征其后代后照与太阳的关系。画面采用传统中国彩色水墨风格，线条流畅，色彩淡雅，充满神秘与古朴的气息。,人物\人名\乗釐.png,chengli（乗釐）,"prompt: Cheng Li, an ancient mythological character, is an elder with a fairy style, dressed in elegant ancient costumes, holding a feather fan, and a kind and wise face. The background is cloudy mountains, with birds and sunrise in the distance, symbolizing the relationship between the sun and the sun in the aftermath of its descendants. The picture adopts the traditional Chinese color ink style, with smooth lines and elegant colors, full of mystery and simplicity."
禺號,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 禺號，古代神话人物，形象为一位身穿华丽古装的男子，手持玉圭，站立于云雾缭绕的山巅之上。背景为层峦叠嶂的群山和蜿蜒的河流，画面采用传统中国彩色水墨风格，色彩淡雅而富有层次感，展现出一种神秘而庄重的氛围。,人物\人名\禺號.png,yuhao（禺號）,"prompt: Yuhao, an ancient mythological figure, is depicted as a man in a gorgeous ancient costume, holding a jade jade gui, standing on a mountain top shrouded in clouds. The background is the layers of mountains and winding rivers, and the picture adopts the traditional Chinese color ink style, with elegant and layered colors, showing a mysterious and solemn atmosphere."
義均,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"三身生義均,義均是始爲巧倕,是始作下民百巧,",prompt: 三身国的义均，始为巧倕，始作下民百巧。画面中，义均身着古朴的服饰，手持各种精巧工具，周围环绕着他创造的各种工艺品和机械装置，背景是古老的三身国风光，色彩以传统的中国水墨画风格为主，色调温润典雅，充满神秘与智慧的气息。,人物\人名\義均.png,yijun（義均）,"Prompt: The righteousness of the three bodies of the country began to be ingenious, and then began to be the common people. In the picture, Yijun is dressed in simple costumes, holding various exquisite tools, surrounded by various handicrafts and mechanical devices created by him, the background is the ancient scenery of the Three Body Kingdom, the color is mainly in the traditional Chinese ink painting style, the tone is warm and elegant, full of mystery and wisdom."
炎居,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"聽訞生炎居,炎居生節並,",prompt: 炎居，古代神话人物，形象为一位身穿古老服饰的智者，长须飘逸，眼神深邃。他身处于一片神秘的山林之中，周围环绕着古老的树木和奇异的花草，背景中隐约可见远古时代的图腾和符号。画面采用传统中国美学的彩色水墨风格，色彩以淡雅为主，辅以金色点缀，展现出一种古老而神秘的气息。,人物\人名\炎居.png,yanju（炎居）,"Prompt: Yanju, an ancient mythological character, is depicted as a wise man in ancient costumes, with a long beard and deep eyes. He is in a mysterious mountain forest, surrounded by ancient trees and exotic flowers and plants, with ancient totems and symbols looming in the background. The painting adopts the color ink style of traditional Chinese aesthetics, and the colors are mainly elegant, supplemented by gold embellishments, showing an ancient and mysterious atmosphere."
滛梁,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"禺號生滛梁,滛梁生番禺,",prompt: 《山海经》中的滛梁，禺號之子，番禺之父，形象为一位古代智者，身穿传统汉服，头戴冠帽，手持竹简，面容慈祥而智慧。背景为古代中国山水，采用彩色水墨风格绘制，画面中融入了远古神话的神秘氛围和传统中国美学元素。,人物\人名\滛梁.png,yinliang（滛梁）,"prompt: In the ""Classic of Mountains and Seas"", the son of Yuhao and the father of Panyu, the image is an ancient wise man, wearing traditional Hanfu, wearing a crown and hat, holding a bamboo slip, and a kind and wise face. The background is ancient Chinese landscapes, painted in the style of colorful ink, and the picture incorporates the mysterious atmosphere of ancient mythology and traditional Chinese aesthetic elements."
晏龍,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"帝俊生晏龍,晏龍生司幽,",prompt: 中国神话人物晏龍，帝俊之子，司幽之父，形象为一位英俊的古代帝王，身穿华丽的龙袍，头戴金色冠冕，手持玉笏，面容威严而慈祥。背景为中国古代宫廷，宫殿富丽堂皇，色彩以金色、红色为主，传统中国美学的彩色水墨风格，画面充满神秘与庄严感。,人物\人名\晏龍.png,yanlong（晏龍）,"prompt: The Chinese mythological character Yan Long, the son of Emperor Jun and the father of Si You, is a handsome ancient emperor, wearing a gorgeous dragon robe, wearing a golden crown, holding a jade scepter, and a majestic and kind face. The background is the ancient Chinese court, the palace is magnificent, the colors are mainly gold and red, the color ink style of traditional Chinese aesthetics, the picture is full of mystery and solemnity."
贏民,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"鳥足,",prompt: 贏民，鸟足人形，站立于山川之间，脚如鸟爪，身着古朴服饰，面容慈祥，背景为传统中国山水画风格的山峦与河流，色彩以淡雅水墨为主，点缀以细腻的彩色，展现出神秘而和谐的氛围。,人物\人名\贏民.png,yingmin（贏民）,"prompt: Ying Min, bird-footed humanoid, standing between mountains and rivers, feet like bird claws, dressed in simple costumes, kind face, background is traditional Chinese landscape painting style mountains and rivers, the color is mainly elegant ink, embellished with delicate colors, showing a mysterious and harmonious atmosphere."
噎鳴,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"后土生噎鳴,噎鳴生歳十有二,",prompt: 后土生噎鳴，噎鳴生歳十有二。描绘噎鳴为一位庄严而神秘的古代神祇，身穿华丽的古装长袍，头戴精致的冠冕，面容慈祥而威严。他站在一片祥云之上，周围环绕着十二个象征岁月轮回的小神灵，每个小神灵代表着一个月份，他们手捧各种象征季节变化的物品，如春花、夏果、秋叶和冬雪。画面采用传统中国美学的彩色水墨风格，色彩柔和而富有层次感，背景是飘渺的仙境山川，远处有若隐若现的宫殿和神木，整体营造出一种庄重而神秘的氛围。,人物\人名\噎鳴.png,yeming（噎鳴）,"Prompt: The earth gives birth to choking, and the choking is twelve years old. It depicts Cho Ming as a solemn and mysterious ancient deity, wearing a gorgeous costume robe, wearing an elaborate crown, and a kind and majestic face. He stood on an auspicious cloud, surrounded by twelve small gods symbolizing the cycle of time, each representing a month, and they held various items that symbolized the change of seasons, such as spring flowers, summer fruits, autumn leaves, and winter snow. The picture adopts the color ink style of traditional Chinese aesthetics, the colors are soft and layered, the background is the ethereal fairyland mountains and rivers, and there are looming palaces and sacred trees in the distance, creating a solemn and mysterious atmosphere as a whole."
揺民,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"王亥託于有易河伯僕牛,有易殺王亥取僕牛,河念有易有易潜出爲國於獸方食之名曰揺民,帝舜生戯戯生揺民,",prompt: 揺民，帝舜的后代，拥有着与自然和谐共存的智慧。他身着兽皮制成的服饰，手持一根象征权力与力量的权杖，这根权杖由珍贵木材制成，顶端镶嵌着一颗璀璨的宝石。揺民站在一片广阔的草原上，周围是各种奇异而友好的野兽，天空中飞舞着色彩斑斓的鸟儿。背景是一条蜿蜒流淌的大河，河边生长着茂密的树木，远处可见连绵起伏的山脉。整幅画面采用传统中国彩色水墨风格绘制，展现出一种宁静而又神秘的氛围。,人物\人名\揺民.png,yaomin（揺民）,"Prompt: Yao Min, a descendant of Emperor Shun, has the wisdom to coexist harmoniously with nature. He was dressed in a costume made of animal skins and held a scepter symbolizing power and strength, made of precious wood and topped with a brilliant gemstone. The Yomin stood on a vast grassland, surrounded by all kinds of strange and friendly beasts, and colorful birds fluttering in the sky. In the background is a large river that meanders and flows along the river, with lush trees growing along the river and rolling mountains visible in the distance. The entire picture is painted in the style of traditional Chinese color ink painting, showing a serene yet mysterious atmosphere."
有窮鬼,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 有窮鬼，一位来自《山海经》中的神秘人物，身穿古代服饰，面容憔悴而阴森，手持一根枯木杖，周围环绕着淡淡的幽冥之气。背景为荒凉的山野，天空昏暗，远处有几座模糊的山峰。整体风格参考古代插画和传统中国美学的彩色水墨风格。,人物\人名\有窮鬼.png,youqionggui（有窮鬼）,"Prompt: There is a poor ghost, a mysterious figure from the ""Classic of Mountains and Seas"", dressed in ancient costumes, with a haggard and gloomy face, holding a dead wooden staff, surrounded by a faint ghostly aura. The background is desolate mountains, the sky is dark, and there are a few blurry peaks in the distance. The overall style refers to the color ink style of ancient illustration and traditional Chinese aesthetics."
夷人,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在東胡東,",prompt: 一位来自古代东胡以东的夷人，身着传统服饰，头戴羽毛装饰的帽子，手持长弓，站在山林之间。背景是茂密的森林和起伏的山脉，天空中飘着几朵白云。画面采用彩色水墨风格，展现出浓郁的中国传统美学。,人物\人名\夷人.png,yiren（夷人）,"prompt: A barbarian from the east of ancient Donghu, dressed in traditional costumes, wearing a hat decorated with feathers, holding a longbow, standing between the mountains and forests. The background is dense forests and rolling mountains, with a few white clouds floating in the sky. The picture adopts the color ink style, showing a strong traditional Chinese aesthetic."
蜮人,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"桑姓,食黍,射蜮是食,有人方扞弓射黄蛇,",prompt: 桑姓蜮人，身着古朴的布衣，手持弓箭，正瞄准一条蜿蜒盘旋的黄蛇。背景是茂密的黍田，色彩以水墨为主，辅以淡雅的彩色，展现出古代中国的田园风光。人物形象生动传神，动作流畅自然，整体画面充满浓厚的传统中国美学风格。,人物\人名\蜮人.png,yuren（蜮人）,"prompt: The man surnamed Sang is dressed in a simple cloth coat, holding a bow and arrow, aiming at a winding and circling yellow snake. The background is a dense millet field, with ink as the main color, supplemented by elegant colors, showing the pastoral scenery of ancient China. The characters are vivid and expressive, the movements are smooth and natural, and the overall picture is full of strong traditional Chinese aesthetic style."
炎融,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"士敬子,炎融生驩頭,",prompt: 炎融，士敬子，炎融生驩頭，古代神话人物，形象为一位身穿古朴长袍的中年男子，面容严肃而慈祥，手持一卷古籍，身旁有一只神鸟相伴，背景为云雾缭绕的山川，采用传统中国美学的彩色水墨风格，画面充满神秘与庄重。,人物\人名\炎融.png,yanrong（炎融）,"prompt: Yan Rong, Shi Jingzi, Yan Rong Sheng Huan Tou, an ancient mythological character, the image is a middle-aged man in a simple robe, with a serious and kind face, holding an ancient book, accompanied by a divine bird, the background is cloudy mountains and rivers, using the color ink style of traditional Chinese aesthetics, the picture is full of mystery and solemnity."
有易,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"王亥託于有易河伯僕牛,有易殺王亥取僕牛,河念有易有易潜出爲國於獸方食之名曰揺民,",prompt: 有易，一位古代部落首领，身着兽皮制成的衣物，手持长矛，站在河岸边。背景是广阔的草原和远处的山峦，天空中飘着几朵白云。画面采用传统中国美学的彩色水墨风格，展现出一种古朴而神秘的氛围。王亥被描绘为倒在地上，身旁散落着一些牛只，象征着被有易所杀并夺取了仆牛的情景。河伯则化身为半人半鱼的形象，从水中探出头来，注视着这一幕。整个画面充满了神话色彩和古老的传说感。,人物\人名\有易.png,youyi（有易）,"prompt: Youyi, an ancient tribal leader, dressed in clothes made of animal skins and holding a spear, standing on the bank of the river. The background is vast grasslands and distant mountains, with a few white clouds floating in the sky. The painting adopts the color ink style of traditional Chinese aesthetics, showing a simple and mysterious atmosphere. Wang Hai is depicted falling to the ground with some cattle scattered around him, symbolizing the scene of being killed by Youyi and taking the servant cattle. The river god transformed into a half-human, half-fish image, poked his head out of the water, and stared at this scene. The whole picture is full of mythology and ancient legends."
祝,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，祝融，传说中的火神，身穿古代战甲，手持火焰长枪，站在熊熊燃烧的火山口旁，周围是熔岩和炽热的火焰，背景是远古山川，天空中飘着淡淡的云雾，整个画面充满神秘而庄严的气息。,人物\人名\祝.png,zhu（祝）,"prompt: Traditional Chinese aesthetic color ink style, Zhu Rong, the legendary god of fire, wearing ancient battle armor and holding a flaming spear, standing next to the burning crater, surrounded by lava and fiery flames, with ancient mountains and rivers in the background, faint clouds and mist floating in the sky, the whole picture is full of mysterious and solemn atmosphere."
綽人,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"脩鞈殺綽人,帝念之潜爲之國是此毛民,",prompt: 一位名为綽人的古代人物，他身穿古朴的服饰，面容坚毅。背景中，脩鞈正在与綽人交战，脩鞈手持长剑，表情凶狠。天空中，帝的身影若隐若现，他面带忧虑地注视着这场战斗。画面整体采用传统中国美学的彩色水墨风格，线条流畅，色彩淡雅。场景中还描绘了毛民的形象，他们身披兽皮，生活在简陋的茅草屋中，表现出一种原始而质朴的生活状态。,人物\人名\綽人.png,chuoren（綽人）,"prompt: An ancient figure named Chu Ren, who wears simple clothes and has a resolute face. In the background, Xiu Qian is fighting with the Qiaoren, and Xiu Qian is holding a long sword with a fierce expression. In the sky, the emperor's figure loomed, and he watched the battle with worry. The overall picture adopts the color ink style of traditional Chinese aesthetics, with smooth lines and elegant colors. The scene also depicts the image of hairy people, dressed in animal skins and living in simple thatched huts, showing a primitive and rustic state of life."
赤水,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"炎帝之妻赤水之子聽訞生炎居,",prompt: 炎帝之妻赤水，身着古代华服，服饰以红色为主，象征火焰与热情。她站在一片祥云之上，周围环绕着古老的图腾和神秘的符文。她的面容慈祥而庄严，眼神中透露出智慧与力量。背景是绚丽的彩霞，映衬着远处的山川河流，呈现出一种古典而神秘的氛围。画面采用传统中国美学的彩色水墨风格，线条流畅，色彩鲜艳而不失古朴。,人物\人名\赤水.png,chishui（赤水）,"prompt: Chishui, the wife of the Yan Emperor, is dressed in ancient Chinese clothes, mainly red, symbolizing fire and enthusiasm. She stands above an auspicious cloud, surrounded by ancient totems and mysterious runes. Her face was kind and solemn, and her eyes revealed wisdom and strength. The background is a gorgeous colorful cloud, reflecting the mountains and rivers in the distance, presenting a classical and mysterious atmosphere. The picture adopts the color ink style of traditional Chinese aesthetics, with smooth lines and bright colors without losing simplicity."
折,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 折，一位神秘的古代人物，身穿华丽的长袍，头戴高冠，面容清秀而威严。他站在一片古老的森林之中，四周环绕着奇异的山石和参天古木。他的身后是一片云雾缭绕的山峦，天空中隐约可见几只仙鹤飞翔。画面采用传统中国美学的彩色水墨风格，色彩淡雅而富有层次感，展现出一种超凡脱俗的意境。,人物\人名\折.png,zhe（折）,"prompt: fold, a mysterious ancient figure, wearing a gorgeous robe, wearing a high crown, and a delicate and majestic face. He stood in an ancient forest, surrounded by strange rocks and towering trees. Behind him was a mountain shrouded in clouds, and a few cranes could be vaguely seen flying in the sky. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant and layered colors, showing an otherworldly artistic conception."
鑿齒,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"羿與鑿齒戰於壽華之野,羿射殺之在崑崙墟東,鑿齒持盾一曰戈,","prompt: 中国古代神话人物鑿齒，羿與鑿齒戰於壽華之野,羿射殺之在崑崙墟東。描绘一场激烈的战斗场景，鑿齒手持盾牌和戈矛，身穿古代战甲，面容狰狞，肌肉发达，眼神凶狠。背景为寿华之野，远处可见昆仑墟的轮廓。整体风格参考古代插画，采用传统中国美学的彩色水墨风格，画面充满动感和张力。",人物\人名\鑿齒.png,zaochi（鑿齒）,"prompt: The ancient Chinese mythological character Chisel Teeth, Yi and Chisel Teeth fought in the field of Shouhua, and Yi shot and killed them in the east of Kunlun Ruins. It depicts a fierce battle scene, with chiseled teeth holding shields and spears, wearing ancient battle armor, with hideous faces, well-developed muscles, and fierce eyes. The background is the field of Shouhua, and the outline of Kunlun Ruins can be seen in the distance. The overall style refers to ancient illustrations, using the color ink style of traditional Chinese aesthetics, and the picture is full of movement and tension."
燭光,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"二女之靈能照此所方百里,",prompt：烛光，二女之灵，她的光芒能够照亮周围百里的地方。她身着华丽的古代服饰，长发飘逸，手持一盏古朴而神秘的灯笼，灯笼散发出柔和而温暖的光芒，照亮了四周的黑暗。背景是夜晚的山林，远处的山峦若隐若现，整个画面充满了宁静而神秘的氛围。参考古代插画风格和传统中国美学的彩色水墨风格。,人物\人名\燭光.png,zhuguang（燭光）,"Prompt: Candlelight, the spirit of the two women, her light can illuminate the surrounding hundreds of miles. She was dressed in gorgeous ancient costumes, with long flowing hair, and held a simple and mysterious lantern that emitted a soft and warm glow that illuminated the darkness around her. The background is the mountains and forests at night, and the mountains in the distance loom, and the whole picture is full of peace and mystery. The color ink style with reference to ancient illustration styles and traditional Chinese aesthetics."
張弘,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在海上捕魚,",prompt: 一位名叫張弘的渔夫在海上捕鱼，他身着传统的渔民服装，手持长竿和渔网，站在一艘古老的木船上。海面上波涛汹涌，远处有几座小岛若隐若现。天空中飘着几朵白云，阳光透过云层洒在海面上，形成斑驳的光影。整幅画面采用彩色水墨风格，展现出浓厚的传统中国美学。,人物\人名\張弘.png,zhanghong（張弘）,"Prompt: A fisherman named Zhang Hong was fishing at sea, dressed in traditional fisherman's clothing, holding a long rod and fishing net, standing on an old wooden boat. The sea is rough and several small islands loom in the distance. There are a few white clouds floating in the sky, and the sunlight shines on the sea through the clouds, forming mottled light and shadow. The whole picture adopts color ink style, showing a strong traditional Chinese aesthetic."
中容,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"帝俊生中容,",prompt: 传统中国美学的彩色水墨风格，中容，帝俊之子，身着华丽古装，头戴玉冠，面容英俊，手持长剑，背景为远古神话中的山川河流，画面充满神秘与庄严的气息。,人物\人名\中容.png,zhongrong（中容）,"prompt: Colorful ink style of traditional Chinese aesthetics, Zhong Rong, son of Di Jun, dressed in gorgeous ancient costumes, wearing a jade crown, handsome face, holding a long sword, the background is the mountains and rivers of ancient mythology, the picture is full of mystery and solemnity."
祝融,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"獸身,人靣,乗兩龍,",prompt：祝融，兽身人面，乘两龙，身披火焰般的红袍，手持火把，周围环绕着炽热的火焰，背景为古老的山川和神秘的云雾，画面采用传统中国美学的彩色水墨风格，线条流畅，色彩鲜明。,人物\人名\祝融.png,zhurong（祝融）,"prompt: Zhu Rong, beast body and human face, riding two dragons, wearing a flaming red robe, holding a torch, surrounded by fiery flames, the background is ancient mountains and rivers and mysterious clouds and mist, the picture adopts the color ink style of traditional Chinese aesthetics, the lines are smooth and the colors are bright."
中容人,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"食獸,木實,使四鳥豹虎熊羆,",prompt: 中容人，食兽与木实，使四鸟豹虎熊罴，形象为古代勇士，身着兽皮衣裳，手持长矛，身旁围绕着四种神兽：豹、虎、熊、罴。背景为茂密的山林，古木参天，色彩以传统中国水墨画风格为主，注重线条流畅和意境深远。,人物\人名\中容人.png,zhongrongren（中容人）,"prompt: Zhongrong people, eating beasts and wood nuts, making the four birds, leopards, tigers, bears, and bears, the image of ancient warriors, dressed in animal skin clothes, holding spears, surrounded by four divine beasts: leopards, tigers, bears, and bears. The background is dense mountains and forests, ancient trees towering, and the colors are mainly in the style of traditional Chinese ink painting, focusing on smooth lines and far-reaching artistic conception."
州山,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南岳娶州山女,",prompt: 南岳娶州山女，画面中南岳身穿古代汉服，头戴冠冕，面带微笑，正与州山女举行婚礼。州山女身着华丽的红色嫁衣，头戴凤冠，手持红绸，面容娇美。背景为古色古香的庭院，装饰有彩色灯笼和喜庆的对联。整个场景采用传统中国美学的彩色水墨风格，色彩鲜艳而不失雅致，充满浓厚的古典气息。,人物\人名\州山.png,zhoushan（州山）,"Prompt: Nanyue married a girl from Zhoushan, in the picture, Nanyue is wearing ancient Hanfu, wearing a crown on his head, smiling, and is holding a wedding with Zhoushan girl. The Zhoushan girl was dressed in a gorgeous red wedding dress, wearing a phoenix crown, holding red silk, and a delicate face. The backdrop is a quaint courtyard adorned with colorful lanterns and festive couplets. The whole scene adopts the color ink style of traditional Chinese aesthetics, with bright colors and elegance, full of strong classical atmosphere."
赤水女子獻,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"衣青衣,",prompt: 赤水女子獻，身着青色长袍，衣袂飘逸如流水，面容清秀，眼神中透露出智慧与神秘。她站在赤水之畔，周围是古老的山林和清澈的溪流，背景中隐约可见奇花异草和珍禽异兽。画面采用传统中国美学的彩色水墨风格，色彩淡雅而富有层次感，笔触细腻，展现出一种宁静而又充满生命力的氛围。,人物\人名\赤水女子獻.png,chishuinvzixian（赤水女子獻）,"prompt: Chishui woman Xian, dressed in a blue robe, her clothes are flowing like flowing water, her face is beautiful, and her eyes reveal wisdom and mystery. She stood on the banks of the Red Water, surrounded by ancient mountains and forests and clear streams, with exotic flowers and plants and rare birds and beasts faintly visible in the background. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant and layered colors, and delicate brushstrokes, showing a quiet and vibrant atmosphere."
成湯,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 成湯，商朝开国君主，身穿华丽的古代帝王服饰，头戴冕旒，手持玉圭，面容威严而慈祥，背景为宏伟的宫殿和飘扬的旌旗，色彩采用传统中国美学的彩色水墨风格，展现出一种庄重而神秘的氛围。,人物\人名\成湯.png,chengtang（成湯）,"prompt: Cheng Tang, the founding monarch of the Shang Dynasty, wore gorgeous ancient imperial costumes, wore a crown on his head, held a jade gui, his face was majestic and kind, the background was magnificent palaces and fluttering banners, and the colors were in the color ink style of traditional Chinese aesthetics, showing a solemn and mysterious atmosphere."
蚩尤,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国神话中的战神蚩尤，身穿古代战甲，手持长刀，面容凶猛，背景为战场风云，色彩以深红和暗黑为主，风格参考古代插画和传统中国彩色水墨画。,人物\人名\蚩尤.png,chiyou（蚩尤）,"prompt: Chi You, the god of war in Chinese mythology, wears ancient battle armor, holds a long knife, has a fierce face, the background is the battlefield, the colors are mainly crimson and dark, and the style refers to ancient illustrations and traditional Chinese color ink paintings."
大比赤隂,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"是始爲國,",prompt: 大比赤隂，始為國的創建者，身穿古代華貴長袍，頭戴冠冕，手持權杖，站在高山之巔俯瞰著他所建立的國家。背景是遠古時代的山川河流，天空中雲霧繚繞，呈現出一種莊嚴而神秘的氛圍。畫面採用傳統中國彩色水墨風格，線條流暢，色彩豐富而深沉。,人物\人名\大比赤隂.png,dabichiyin（大比赤隂）,"prompt: Dabi Chiwei, the founder of the country, wore an ancient luxurious robe, a crown on his head, and held a scepter, standing on the top of a high mountain overlooking the country he founded. The background is the mountains and rivers of ancient times, and the sky is shrouded in clouds and mist, presenting a solemn and mysterious atmosphere. The painting adopts the traditional Chinese color ink style, with smooth lines and rich and deep colors."
登比氏,人物,人名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"舜妻,生宵明燭光,處河大澤,一曰登北氏,",prompt: 传统中国美学彩色水墨风格，舜帝的妻子登比氏，身穿华丽的古代服饰，头戴精致的发饰，面容温婉，眼神温柔。她站在河泽之畔，周围是茂密的芦苇和清澈的河水。她的两个女儿宵明和燭光在旁边嬉戏，画面充满和谐与宁静。背景是远山和蓝天，整个场景充满了诗意和古风。,人物\人名\登比氏.png,dengbishi（登比氏）,"Prompt: Traditional Chinese aesthetic color ink style, Emperor Shun's wife Denbigh, wearing gorgeous ancient costumes, delicate hair accessories, gentle face, and gentle eyes. She stood on the banks of the river, surrounded by dense reeds and clear water. Her two daughters, Xiaoming and Candlelight, are playing next to them, and the picture is full of harmony and tranquility. With distant mountains and blue skies in the background, the whole scene is full of poetry and antiquity."
