名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
陽曲,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国郡国阳曲，青山绿水环绕的城池，城墙高耸，古朴庄重，城内建筑错落有致，以传统中国美学的彩色水墨风格呈现，远山若隐若现，云雾缭绕，仿佛一幅生动的山水画卷。,地名\郡国名\陽曲.png,yangqu（陽曲）,"prompt: Yangqu, an ancient Chinese county, a city surrounded by green mountains and green waters, the city walls are towering, simple and solemn, and the buildings in the city are scattered, presented in the colorful ink style of traditional Chinese aesthetics, with distant mountains looming and clouds and mist, like a vivid landscape picture."
雍氏,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在雍氏南,入淮西鄢北,一曰緱氏,",prompt: 古代中国郡国名雍氏，位于淮河以西、鄢北之地，亦称緱氏。画面展现一片古老而宁静的山水景象，远处是连绵起伏的山脉，山间云雾缭绕，近处是一条蜿蜒流淌的河流，河岸两侧绿树成荫，古朴的村落散布其间，村民们穿着古代服饰，或耕作于田间，或在河边洗衣，一派和谐安宁的田园风光。整体色调采用传统中国水墨画的淡雅风格，配以细腻的彩色渲染，展现出浓厚的古典韵味。,地名\郡国名\雍氏.png,yongshi（雍氏）,"prompt: The ancient Chinese county was called Yongshi, located west of the Huai River and north of Yan, also known as the Xuan clan. The picture shows an ancient and tranquil landscape scene, with rolling mountains in the distance, clouds and mist in the mountains, and a meandering river nearby, with green trees on both sides of the riverbank, quaint villages scattered among them, villagers wearing ancient costumes, or farming in the fields, or washing clothes by the river, a harmonious and peaceful pastoral scenery. The overall color palette adopts the elegant style of traditional Chinese ink painting, with delicate color rendering, showing a strong classical charm."
雨師妾,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在其（湯谷）北,其爲人黒,一曰在十日北,爲人黒身人靣,",prompt: 雨师妾，黑身人脸，位于汤谷之北，或在十日之北。请以古代插画风格和传统中国美学的彩色水墨风格描绘，背景为神秘的山谷，天空中隐约可见十个太阳的轮廓，人物形象威严而神秘，身穿黑色长袍，面容庄重，周围环绕着淡淡的雾气，增添几分神秘感。,地名\郡国名\雨師妾.png,yushiqie（雨師妾）,"Prompt: The rain master's concubine, with a black body and human face, is located north of Tang Valley, or north of the tenth. Please depict in the color ink style of ancient illustration style and traditional Chinese aesthetics, with a mysterious valley in the background, the outline of ten suns can be faintly seen in the sky, the figures are majestic and mysterious, wearing black robes, solemn faces, surrounded by a faint fog, adding a bit of mystery."
義郷,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代郡国義郷，画面展现一片祥和宁静的田园风光，远处是连绵起伏的青山，山间云雾缭绕，近处是蜿蜒的小河，河边有几座古朴的茅屋，屋顶上炊烟袅袅。田地里农夫们正在辛勤劳作，四周绿树成荫，花鸟点缀其间，整个场景采用传统中国美学的彩色水墨风格，展现出一种宁静而和谐的美感。,地名\郡国名\義郷.png,yixiang（義郷）,"prompt: The ancient county and country of Yixiang, the picture shows a peaceful and quiet pastoral scenery, in the distance are rolling green mountains, the mountains are shrouded in clouds and mist, nearby is a winding river, there are several quaint thatched huts by the river, and the smoke on the roofs is lingering. The fields are hard working, surrounded by greenery, dotted with flowers and birds, and the whole scene adopts the colorful ink style of traditional Chinese aesthetics, showing a serene and harmonious beauty."
鼬姓之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 鼬姓之國，一个充满神秘色彩的古老国度，位于幽深山林之中，四周被茂密的森林环绕。国家的建筑风格古朴典雅，以木结构为主，屋顶覆盖着青瓦，檐角翘起如飞鸟展翅。居民们穿着传统的汉服，颜色以素雅为主，服饰上绣有各种精美的图案，如云纹、龙凤等。街道两旁种满了各种奇花异草，空气中弥漫着淡淡的花香。远处群山连绵，山间云雾缭绕，仿佛人间仙境。整个画面采用传统中国美学的彩色水墨风格，色彩柔和而富有层次感，展现出一种宁静和谐的氛围。,地名\郡国名\鼬姓之國.png,youxingzhiguo（鼬姓之國）,"Prompt: The country of the Itachi surname, an ancient country full of mystery, is located in the deep mountains and forests, surrounded by dense forests. The architectural style of the country is simple and elegant, mainly wooden structures, the roof is covered with green tiles, and the corners of the eaves are raised like birds spreading their wings. The residents wear traditional Hanfu, the colors are mainly plain and elegant, and the costumes are embroidered with various exquisite patterns, such as cloud patterns, dragons and phoenixes, etc. The streets are lined with all kinds of exotic flowers and plants, and the air is filled with a faint fragrance of flowers. The mountains in the distance are continuous, and the mountains are shrouded in clouds and mist, like a fairyland on earth. The whole picture adopts the color ink style of traditional Chinese aesthetics, with soft and layered colors, showing a peaceful and harmonious atmosphere."
郁郅,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国郡国名郁郅，彩色水墨风格，传统中国美学，山川环绕，古朴城池，祥云缭绕，远山青翠，近水碧绿，城墙上旗帜飘扬，城内房屋错落有致，百姓安居乐业，市井繁华，街巷热闹，田野间稻谷丰登，一派繁荣景象。,地名\郡国名\郁郅.png,yuzhi（郁郅）,"prompt: The ancient Chinese county name Yuzhi, colorful ink style, traditional Chinese aesthetics, surrounded by mountains and rivers, simple cities, auspicious clouds, green mountains in the distance, turquoise near the water, flags flying on the city walls, houses in the city are scattered, the people live and work in peace and contentment, the market is prosperous, the streets and alleys are lively, the rice in the fields is abundant, a prosperous scene."
郁州,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，郁州郡国，青山绿水环绕，古朴典雅的城池坐落在山脚下，城墙巍峨壮观，城内房屋错落有致，街道上行人络绎不绝，远处山峦层叠，云雾缭绕，呈现出一派宁静祥和的景象。画面中点缀着几只飞翔的仙鹤，象征着吉祥与长寿。,地名\郡国名\郁州.png,yuzhou（郁州）,"prompt: Traditional Chinese color ink style, Yuzhou County, surrounded by green mountains and green waters, the simple and elegant city is located at the foot of the mountain, the city walls are majestic, the houses in the city are scattered, the streets are full of pedestrians, the mountains in the distance are layered, the clouds and mist are shrouded, presenting a quiet and peaceful scene. The picture is dotted with several flying cranes, symbolizing auspiciousness and longevity."
禺中之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国风格的彩色水墨画，描绘禺中之国的景象。画面中央是一座宏伟的古城，城墙高耸，城门紧闭。城内建筑错落有致，屋顶覆盖着青瓦，飞檐翘角。城外是一片广阔的田野，稻田绿油油，农夫们正在劳作。远处是连绵起伏的山脉，山间云雾缭绕。天空中飘着几朵白云，阳光透过云层洒在大地上，整个场景宁静而祥和。,地名\郡国名\禺中之國.png,yuzhongzhiguo（禺中之國）,"prompt: Colorful ink paintings in ancient Chinese style, depicting the scene of the country of Yuzhong. In the center of the picture is a magnificent ancient city with towering walls and closed gates. The buildings in the city are staggered, with roofs covered with green tiles and cornices and corners. Outside the city is a vast field, the rice fields are green, and the farmers are working. In the distance are rolling mountains, and the mountains are shrouded in clouds and mist. There were a few white clouds floating in the sky, and the sun shone on the earth through the clouds, and the whole scene was quiet and peaceful."
月支之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"國在流沙外者,",prompt: 月支之国，位于流沙之外，画面中展现一片广袤的沙漠，远处是连绵起伏的沙丘，天空呈现出淡淡的紫色。在沙漠的中心，有一座古老的城池，城墙用黄土筑成，城门上雕刻着神秘的图腾。城内有几座高大的宫殿，屋顶覆盖着金色琉璃瓦，显得庄严而神秘。城外是一片绿洲，长满了茂盛的树木和鲜艳的花朵，一条清澈的小河从绿洲中蜿蜒而过。画面采用传统的中国水墨风格，色彩以淡雅为主，细节处点缀着鲜艳的颜色，展现出一种古老而神秘的氛围。,地名\郡国名\月支之國.png,yuezhizhiguo（月支之國）,"prompt: The Land of the Moon Branch, located outside the quicksand, shows a vast desert in the distance, rolling sand dunes in the distance, and the sky shows a faint purple color. In the center of the desert, there is an ancient city with walls made of loess and mysterious totems carved on the gates. There are several tall palaces in the city, with roofs covered with golden glazed tiles, which look solemn and mysterious. Outside the city is an oasis filled with lush trees and bright flowers, and a clear river winds through it. The painting adopts the traditional Chinese ink style, with light colors and bright colors dotted in the details, showing an ancient and mysterious atmosphere."
長沙,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨风格，长长沙郡国的壮丽景象，画面中可见蜿蜒的湘江穿城而过，两岸绿树成荫，古朴的建筑错落有致，远处群山环绕，云雾缭绕，展现出一种宁静而祥和的氛围。色彩以淡雅为主，注重线条与留白的运用，体现出古代中国画的韵味。,地名\郡国名\長沙.png,zhangsha（長沙）,"Prompt: Traditional Chinese ink style, the magnificent scene of Changsha County, the meandering Xiang River passing through the city, the green trees on both sides of the river, the quaint buildings are scattered, surrounded by mountains in the distance, shrouded in clouds and mist, showing a peaceful and peaceful atmosphere. The colors are mainly elegant, focusing on the use of lines and white space, reflecting the charm of ancient Chinese painting."
埻端,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"國在流沙中者,在崑崙墟東南,一曰海内之郡不爲郡縣在流沙中,",prompt: 一片广阔的沙漠中，有一座神秘的古城，名为埻端。这座城位于昆仑墟东南方，被流沙环绕。古城四周是无尽的黄沙，而城内则是一片繁华景象，街道上行人如织，建筑古朴典雅，屋顶覆盖着琉璃瓦，墙壁上绘有精美的壁画。整幅画面采用传统中国美学的彩色水墨风格，展现出一种梦幻而又古老的气息。背景中的昆仑墟隐约可见，与流沙中的古城形成鲜明对比。,地名\郡国名\埻端.png,zhunduan（埻端）,"Prompt: In a vast desert, there is a mysterious ancient city called Chengduan. The city is located in the southeast of Kunlun Ruins and is surrounded by quicksand. The ancient city is surrounded by endless yellow sand, while the city is a bustling scene, the streets are full of pedestrians, the buildings are simple and elegant, the roofs are covered with glazed tiles, and the walls are painted with exquisite murals. The whole picture adopts the color ink style of traditional Chinese aesthetics, showing a dreamy and ancient atmosphere. The Kunlun Ruins in the background are faintly visible, in stark contrast to the ancient city in the quicksand."
丈夫國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在維鳥北,其爲人衣冠帶劔,",prompt：丈夫国，位于维鸟之北，其人为衣冠带剑的贵族形象。画面中，几位身着华丽古代服饰、头戴高冠、腰佩长剑的男子站立于山川之间，背景为雄伟的山脉和古老的宫殿，展现出一种庄严而神秘的气息。采用传统中国美学的彩色水墨风格，线条流畅，色彩淡雅，既有古典韵味又不失生动细腻。,地名\郡国名\丈夫國.png,zhangfuguo（丈夫國）,"Prompt: The country of husbands, located in the north of the Uyghur, is the image of a nobleman dressed in a crown and a sword. In the picture, several men dressed in gorgeous ancient costumes, wearing high crowns and long swords at their waists stand between mountains and rivers, with majestic mountains and ancient palaces in the background, showing a solemn and mysterious atmosphere. It adopts the color ink style of traditional Chinese aesthetics, with smooth lines and elegant colors, which has both classical charm and vivid and delicate."
張弘之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨风格，张弘之国，古老而神秘的郡国名，画面中展现一片祥和宁静的山川景象，群山连绵起伏，云雾缭绕其间。山脚下有一座古朴典雅的城池，城墙高大坚固，城门上挂着“张弘”二字的大匾额。城内街道整洁，行人往来有序，身着古代服饰，市井生活气息浓厚。远处是碧绿的田野与清澈的河流，河岸边有几艘小船停泊，渔民正在忙碌地捕鱼。整个画面色彩淡雅，富有诗意，展现出一种宁静和谐的古典美。,地名\郡国名\張弘之國.png,zhanghongzhiguo（張弘之國）,"prompt: Traditional Chinese ink style, the country of Zhang Hong, the ancient and mysterious name of the county, the picture shows a peaceful and tranquil scene of mountains and rivers, the mountains are undulating, and the clouds and mist are swirling in it. At the foot of the mountain is a simple and elegant city, with tall and strong walls, and a large plaque with the word ""Zhang Hong"" hanging on the city gate. The streets in the city are clean, pedestrians come and go in an orderly manner, dressed in ancient costumes, and the atmosphere of market life is strong. In the distance, there are turquoise fields and clear rivers, and fishermen are busy fishing with several small boats moored along the banks. The whole picture is elegantly colored and poetic, showing a quiet and harmonious classical beauty."
朱卷之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"有黒蛇,",prompt: 朱卷之國，古代神话中的神秘郡国，背景为幽暗的森林与蜿蜒的山脉。画面中心是一条巨大的黑色巨蛇，盘踞在山间，蛇身覆盖着细腻的鳞片，在月光下闪烁着微光。周围是茂密的古树和奇花异草，散发出淡淡的光芒。远处可见古老的宫殿和村落，建筑风格古朴典雅，屋顶上覆盖着青苔。整个画面采用传统中国美学的彩色水墨风格，色彩以深蓝、墨绿和淡紫为主，营造出一种神秘而宁静的氛围。,地名\郡国名\朱卷之國.png,zhujuanzhiguo（朱卷之國）,"Prompt: The Land of Vermilion, a mysterious county in ancient mythology, set against the backdrop of dark forests and winding mountains. In the center of the picture is a huge black snake entrenched in the mountains, its body covered with delicate scales shimmering in the moonlight. Surrounded by dense ancient trees and exotic flowers and plants, emitting a faint light. In the distance, ancient palaces and villages can be seen, with simple and elegant architecture and roofs covered with moss. The whole picture adopts the color ink style of traditional Chinese aesthetics, with dark blue, dark green and light purple as the main colors, creating a mysterious and serene atmosphere."
中輪,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西北海外,流沙之東,顓頊之子,",prompt: 中輪，西北海外流沙之东的神秘郡国，颛顼之子所建，画面中展现一片荒凉而神秘的土地，远处是连绵起伏的沙漠，近处是古老的城池，城墙上悬挂着象征颛顼后裔的旗帜。天空中飘着淡淡的云彩，阳光透过云层洒在大地上，形成斑驳的光影。整个场景以彩色水墨风格呈现，展现出古代中国美学的独特韵味。,地名\郡国名\中輪.png,zhonglun（中輪）,"Prompt: Zhonglun, a mysterious county east of the northwest overseas quicksand, built by the son of Zhuanxu, the picture shows a desolate and mysterious land, with rolling deserts in the distance and ancient cities nearby, and flags symbolizing Zhuanxu's descendants hanging on the city walls. There are faint clouds floating in the sky, and the sunlight shines through the clouds on the earth, forming mottled light and shadow. The entire scene is presented in a colorful ink style, showing the unique charm of ancient Chinese aesthetics."
周饒國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在其（三首國）東,其爲人短小冠帶,一曰焦僥國在三首東,",prompt: 周饒國，位于三首国之东，其人为短小身材，身着华丽冠带，面容精致，表情庄重。画面中，周饒國的居民们在一片祥和宁静的山水间活动，周围是青翠的竹林和清澈的小溪，远处山峦起伏，云雾缭绕。整体风格采用传统中国彩色水墨画风，色彩淡雅，线条流畅，展现出一种古朴而神秘的氛围。,地名\郡国名\周饒國.png,zhouraoguo（周饒國）,"prompt: Zhou Rao Kingdom, located in the east of the Three Heads Kingdom, is short in stature, dressed in gorgeous crowns and belts, with exquisite faces and solemn expressions. In the picture, the residents of Zhou Rao Kingdom move in a peaceful and quiet landscape, surrounded by verdant bamboo forests and clear streams, with undulating mountains and clouds in the distance. The overall style adopts the traditional Chinese color ink painting style, with elegant colors and smooth lines, showing a simple and mysterious atmosphere."
中容之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中容之國，位于古代神话中的神秘地域，四周被奇花异草环绕，中央有一座巍峨的宫殿，建筑风格融合了中国传统美学与山海经中的奇幻元素。宫门前有两尊巨大的石像守护，一为龙首人身，一为凤首人身，象征着吉祥与力量。天空中飘浮着五彩祥云，云中有仙鹤飞翔。整个场景以彩色水墨画风呈现，色彩丰富而柔和，展现出一种宁静而神秘的氛围。,地名\郡国名\中容之國.png,zhongrongzhiguo（中容之國）,"prompt: The Land of Zhongrong, located in a mysterious area in ancient mythology, surrounded by exotic flowers and plants, with a majestic palace in the center, the architectural style combines traditional Chinese aesthetics with fantasy elements from the Classic of Mountains and Seas. In front of the palace gate, there are two huge stone statues guarding, one with a dragon head and the other with a phoenix head, symbolizing auspiciousness and strength. Colorful auspicious clouds floated in the sky, and cranes flew in the clouds. The whole scene is presented in the style of colorful ink painting, rich and soft in color, showing a serene and mysterious atmosphere."
章武,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨画风格，描绘古代章武郡国的景象，画面中可以看到连绵起伏的山脉和蜿蜒的河流，山间点缀着古朴的村落和田地，远处有几座古老的城楼和烽火台，天空中飘着淡淡的云彩，整个画面充满了宁静和谐的氛围。,地名\郡国名\章武.png,zhangwu（章武）,"prompt: Traditional Chinese ink painting style, depicting the scene of the ancient Zhangwu County, the picture can see rolling mountains and winding rivers, the mountains are dotted with quaint villages and fields, there are several ancient city towers and beacon towers in the distance, there are faint clouds floating in the sky, and the whole picture is full of peace and harmony."
穿匈,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代郡国名穿匈，画面展现一片广袤的山川大地，远处群山连绵起伏，近处河流蜿蜒流淌。山间散布着古朴的村落，屋顶覆盖着稻草，炊烟袅袅升起。天空中飘浮着几朵祥云，阳光透过云层洒落下来，给整个画面带来温暖而宁静的感觉。画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出古代穿匈郡国的自然风光和人文景观。,地名\郡国名\穿匈.png,chuanxiong（穿匈）,"prompt: The ancient county and country are named through the Hungarians, and the picture shows a vast land of mountains and rivers, with mountains in the distance and rivers meandering nearby. The mountains are dotted with quaint villages, with roofs covered with straw and smoke rising. There are a few auspicious clouds floating in the sky, and the sunlight shines through the clouds, bringing a warm and serene feeling to the whole picture. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing the natural scenery and cultural landscape of the ancient Xiongnu county."
朝鮮,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在列陽東,海北山南,",prompt: 朝鲜，古代郡国名，位于列阳之东，海北山南。画面中展现一片古老而神秘的土地，四周被连绵的山脉环绕，山峦间云雾缭绕，仿佛仙境一般。山脚下是广阔的田野和村庄，河流蜿蜒穿过，滋养着这片土地。远处的大海波光粼粼，与天际融为一体。整个场景采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，充满诗意与宁静之美。,地名\郡国名\朝鮮.png,chaoxian（朝鮮）,"prompt: Korea, the name of an ancient county, is located in the east of Lieyang, south of Haibei Mountain. The picture shows an ancient and mysterious land, surrounded by continuous mountains, and the mountains are shrouded in clouds and mist, like a fairyland. At the foot of the mountain are vast fields and villages, with rivers meandering through them, nourishing the land. The sea in the distance sparkles and blends with the sky. The whole scene adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, full of poetic and tranquil beauty."
長垣,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代郡国长垣，彩绘水墨风格，山川环绕，城池巍峨，古道蜿蜒，农舍点缀其间，百姓安居乐业，远处群山连绵，云雾缭绕，近处河流潺潺，树木葱郁，画面充满宁静祥和的氛围，展现出古代中国山水田园之美。,地名\郡国名\長垣.png,zhangyuan（長垣）,"prompt: The ancient county and country are long, painted ink style, surrounded by mountains and rivers, majestic cities, winding ancient roads, dotted with farmhouses, the people live and work in peace and contentment, the mountains in the distance, the clouds and mist, the nearby rivers are gurgling, the trees are lush, the picture is full of peace and peace, showing the beauty of ancient Chinese landscapes and pastoral landscapes."
朝陽,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 朝阳郡国，古代东方的神秘国度，位于群山环抱之中，晨曦初照时分，金光洒满大地。画面中，连绵起伏的山脉以淡墨勾勒，山间云雾缭绕，如同仙境一般。朝阳从东方升起，金色的阳光穿透薄雾，照亮了整个山谷。近处，一条清澈的小溪蜿蜒流淌，溪边生长着各种奇花异草，色彩斑斓。远处，几座古朴典雅的建筑依山而建，屋顶覆盖着青瓦，墙壁用木头和竹子搭建而成，显得自然和谐。整个画面采用传统中国彩色水墨风格，既有写意之美，又不失细节之精，展现出一个充满诗意与神秘感的古代东方世界。,地名\郡国名\朝陽.png,chaoyang（朝陽）,"prompt: Chaoyang County, a mysterious country in the ancient East, is located surrounded by mountains, and at the first light of the morning, golden light shines on the earth. In the picture, the rolling mountains are outlined in light ink, and the clouds and mist in the mountains are like a fairyland. The morning sun rises from the east, and the golden sun penetrates the mist, illuminating the entire valley. Nearby, a clear stream meanders, and all kinds of exotic flowers and plants grow along the stream, colorful. In the distance, several simple and elegant buildings are built against the mountain, with roofs covered with green tiles and walls made of wood and bamboo, which looks natural and harmonious. The whole picture adopts the traditional Chinese color ink style, which not only has the beauty of freehand but also the fineness of details, showing an ancient oriental world full of poetry and mystery."
朝雲之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"流沙之東,黑水之西,","prompt: 朝雲之國，位于流沙之東,黑水之西，云雾缭绕，山川秀美。画面中，连绵起伏的山脉被淡淡的云雾笼罩，山间溪流潺潺，清澈见底。远处的黑水河蜿蜒流淌，与天际相接，形成一幅壮丽的水墨画卷。天空中，彩云翻滚，仿佛是仙人驾云而行。整个画面色彩淡雅，充满神秘与宁静的气息，展现出传统中国美学的独特韵味。",地名\郡国名\朝雲之國.png,chaoyunzhiguo（朝雲之國）,"prompt: The country of morning clouds, located east of quicksand and west of black water, is shrouded in clouds and mist, and the mountains and rivers are beautiful. In the picture, the rolling mountains are shrouded in faint clouds and mist, and the mountain streams are gurgling and crystal clear. The Heishui River in the distance meanders and connects with the sky, forming a magnificent ink painting. In the sky, colorful clouds rolled, as if immortals were riding the clouds. The whole picture is elegantly colored, full of mystery and tranquility, showing the unique charm of traditional Chinese aesthetics."
長州,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古风彩色水墨画，长州郡国，青山绿水环绕，古朴典雅的城池矗立于山间，城墙高耸，飞檐翘角，城门上悬挂着“长州”二字的匾额，城内房屋错落有致，街道整洁，百姓安居乐业，远处群山连绵，云雾缭绕，近处河流蜿蜒，小桥流水人家，画面宁静祥和，充满诗意。,地名\郡国名\長州.png,zhangzhou（長州）,"prompt: Chinese ancient style color ink painting, Changzhou County, surrounded by green mountains and green waters, the simple and elegant city stands in the mountains, the city walls are towering, the cornices are warped, the city gate is hung with a plaque with the word ""Changzhou"", the houses in the city are scattered, the streets are tidy, the people live and work in peace and contentment, the mountains in the distance are continuous, the clouds and mist, the rivers are winding nearby, the small bridges and flowing water people, the picture is quiet and peaceful, full of poetry."
代,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代中国郡国名代，传统中国美学的彩色水墨风格，山川壮丽，城池雄伟，百姓安居乐业，田野间稻谷丰登，远处群山环绕，云雾缭绕，近处河流蜿蜒，古桥横跨其上，画面中可见身着汉服的官员和百姓，背景中点缀着古代建筑和农田，整体色调以淡雅的青绿为主，辅以金黄和朱红，展现出一派繁荣和谐的景象。,地名\郡国名\代.png,dai（代）,"prompt: Ancient Chinese counties and states, traditional Chinese aesthetics color ink style, magnificent mountains and rivers, majestic cities, people live and work in peace and contentment, rice in the fields, surrounded by mountains in the distance, clouds and mist, rivers meandering nearby, ancient bridges spanning it, officials and people dressed in Hanfu can be seen in the picture, the background is dotted with ancient buildings and farmland, the overall color is dominated by elegant turquoise, supplemented by gold and vermilion, showing a prosperous and harmonious scene."
大楚,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一幅描绘大楚郡国的彩色水墨画，画面中展现了一座古朴而宏伟的城池，城墙高耸，城门紧闭，城楼之上飘扬着红色的旗帜。城内建筑错落有致，街道上行人来往，商贾云集，一派繁荣景象。远处是连绵起伏的山脉，山间云雾缭绕，更添几分神秘与壮丽。整幅画面采用传统中国美学风格，色彩淡雅，线条流畅，展现出古代大楚郡国的繁荣与辉煌。,地名\郡国名\大楚.png,dachu（大楚）,"Prompt: A colorful ink painting depicting the county of Dachu, showing a simple and magnificent city with towering walls, closed gates, and red flags flying above the city towers. The buildings in the city are scattered, pedestrians come and go on the streets, and merchants gather, creating a prosperous scene. In the distance are rolling mountains, and the mountains are shrouded in clouds and mist, adding a bit of mystery and magnificence. The whole picture adopts traditional Chinese aesthetic style, with elegant colors and smooth lines, showing the prosperity and glory of the ancient Great Chu County."
儋耳之國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"（其民）任姓,禺號子,食穀,",prompt: 儋耳之国的人民，任姓，是禺號的儿子后代，以谷物为食。画面中，描绘一群儋耳之国民众在稻田间劳作，他们头戴独特的儋耳帽，身穿传统服饰，面容祥和。背景是连绵起伏的山峦和清澈的溪流，展现出一幅充满田园诗意的场景。整体风格采用古代插画风格，结合传统中国美学的彩色水墨技法，色彩淡雅而富有层次感。,地名\郡国名\儋耳之國.png,danerzhiguo（儋耳之國）,"Prompt: The people of the country of Dan'er, surnamed Ren, are descendants of Yuhao's son and feed on grain. In the picture, a group of Dan'er people are depicted working in the rice fields, wearing unique Dan'er hats, wearing traditional costumes, and peaceful faces. The background is rolling mountains and clear streams, showing an idyllic scene. The overall style adopts the style of ancient illustration, combined with the color ink technique of traditional Chinese aesthetics, and the colors are elegant and layered."
臷國,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在其（三苗國）東,其爲人黄能操弓射蛇,一曰臷國在三毛東,",prompt: 三苗国东边的臷国，人们肤色黄润，手持弓箭，正在射杀蛇类。画面中，几位身着古代服饰的男子站在山林间，他们的面容坚毅，手中紧握弓箭，瞄准前方蜿蜒而行的毒蛇。背景是茂密的山林与远处连绵起伏的山脉，整个场景充满了原始的野性和神秘感。画风采用传统中国美学的彩色水墨风格，色彩以淡雅为主，线条流畅自然，展现出一种古朴而又生动的美感。,地名\郡国名\臷國.png,dieguo（臷國）,"Prompt: In the country of Zhi in the east of the Sanmiao Kingdom, people have yellow skin, hold bows and arrows, and are shooting snakes. In the picture, several men dressed in ancient costumes stand in the mountains and forests, their faces resolute, holding bows and arrows in their hands, aiming at the poisonous snake winding in front of them. With dense mountains and rolling mountains in the background, the whole scene is full of primitive wildness and mystery. The painting style adopts the color ink style of traditional Chinese aesthetics, the colors are mainly elegant, the lines are smooth and natural, showing a simple and vivid beauty."
東胡,地名,郡国名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在大澤東,",prompt: 东胡郡国，位于大泽之东，展现出古代边疆的辽阔与神秘。画面中，一片广阔的沼泽地带向远方延伸，水草丰美，野鸟飞翔。在沼泽的边缘，可以看到一些简朴的木屋和帐篷，这是东胡人民的聚居地。远处是连绵起伏的山脉，山间云雾缭绕，增添了几分神秘感。整个画面采用传统中国美学的彩色水墨风格，色彩淡雅，笔触细腻，展现出一种宁静而古朴的氛围。,地名\郡国名\東胡.png,donghu（東胡）,"Prompt: Donghu County, located east of Daze, shows the vastness and mystery of the ancient frontier. In the picture, a vast swampy area extends into the distance, with abundant water and grass and wild birds flying. On the edge of the swamp, you can see some simple wooden houses and tents, which were the settlements of the Donghu people. In the distance are rolling mountains, and the clouds and mist between the mountains add a bit of mystery. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and delicate brushstrokes, showing a quiet and simple atmosphere."
