名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
子桐之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"子桐之水出焉,",prompt: 子桐之山，山势峻峭，云雾缭绕，子桐之水从山中潺潺流出，清澈见底。山间树木葱郁，古木参天，野花烂漫，鸟鸣声声。山脚下有几处简朴的茅屋，炊烟袅袅升起，远处群山连绵，层峦叠嶂。整幅画面采用传统中国彩色水墨风格，笔触细腻，色彩淡雅，展现出一种宁静而神秘的自然之美。,地名\山名\子桐之山.png,zitongzhishan（子桐之山）,"prompt: Zitong Mountain, the mountain is steep, clouds and mist, and the water of Zitong flows out of the mountain, crystal clear. The mountains are lush with trees, towering ancient trees, wildflowers, and birds. There are several simple thatched huts at the foot of the mountain, with smoke rising, and mountains in the distance. The whole picture adopts the traditional Chinese color ink style, with delicate brushstrokes and elegant colors, showing a serene and mysterious natural beauty."
招摇之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"臨于西海之上,多桂,多金玉,有草焉,有木焉,有獸焉,麗𪊨之水出焉,",prompt: 临于西海之上的招摇之山，山上多桂树，金玉遍布，草木繁茂，有各种奇异的兽类栖息其间。丽𪊨之水从山中流出，清澈见底。画面采用传统中国美学的彩色水墨风格，展现出山的雄伟与自然的和谐之美。背景是广阔的西海，波光粼粼，远处有几艘帆船点缀其中，增添了几分生动。前景为招摇之山，山势险峻，山间云雾缭绕，金玉在阳光下闪烁着光芒。山中桂树葱郁，草木之间隐约可见奇兽的身影，整个场景充满了神秘而宁静的气息。,地名\山名\招摇之山.png,zhaoyaozhishan（招摇之山）,"prompt: Zhaoyao Mountain on the West Sea, the mountain is full of laurel trees, gold and jade, lush grass and trees, and all kinds of strange beasts inhabit it. The water of Lizhou flows out of the mountain, crystal clear to the bottom. The painting adopts the color ink style of traditional Chinese aesthetics, showing the majesty of the mountains and the harmonious beauty of nature. The background is the vast West Sea, shimmering, and several sailboats dotted in the distance, adding a bit of vividness. In the foreground is the Zhaoyao Mountain, the mountain is steep, the mountains are shrouded in clouds and mist, and the gold and jade shimmer in the sun. The osmanthus trees in the mountains are lush, and strange beasts can be faintly seen among the grass and trees, and the whole scene is full of mystery and tranquility."
諸餘之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多銅玉,其下多松栢,諸餘之水出焉,",prompt: 诸余之山，山上多铜玉矿藏，山下长满松柏，诸余之水从山中流出，画面采用传统中国美学的彩色水墨风格，展现出山峦起伏、松柏苍翠、溪流潺潺的自然美景，山石间隐约可见铜矿和玉石的光泽。,地名\山名\諸餘之山.png,zhuyuzhishan（諸餘之山）,"prompt: Zhuyu Mountain, there are many copper and jade deposits on the mountain, the mountain is covered with pines and cypresses, Zhuyu water flows out of the mountain, the picture adopts the color ink style of traditional Chinese aesthetics, showing the natural beauty of the mountains and mountains, pines and cypresses, and gurgling streams, and the luster of copper ore and jade can be faintly seen between the mountains."
踵曰之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"無草木,",prompt: 一座名为踵曰之山的荒凉山脉，山上无草无木，岩石裸露，山体呈现出苍劲的灰色调。天空中飘着几朵淡淡的云彩，阳光斜照在山峰上，形成鲜明的光影对比。整幅画面采用传统中国水墨画风格，以黑白灰为主色调，辅以淡雅的彩色点缀，展现出一种古朴而神秘的氛围。,地名\山名\踵曰之山.png,zhongyuezhishan（踵曰之山）,"prompt: A desolate mountain range called Heel Mountain, the mountain has no grass and trees, the rocks are exposed, and the mountain is a vigorous gray tone. There are a few faint clouds floating in the sky, and the sun is slanting on the peaks, creating a stark contrast of light and shadow. The whole picture adopts the style of traditional Chinese ink painting, with black, white and gray as the main colors, supplemented by elegant color embellishments, showing a simple and mysterious atmosphere."
重隂之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"有人食獸,",prompt: 重隂之山，一座古老而神秘的山脉，山中云雾缭绕，古木参天。在山间有一处隐秘的村落，村民们与世隔绝，过着原始的生活。画面中，一位村民正手持弓箭，追逐着一只野兽，准备将其捕获作为食物。背景是重隂之山的雄伟山峰和茂密的森林，整个画面以古代插画风格和传统中国美学的彩色水墨风格呈现。,地名\山名\重隂之山.png,zhongyinzhishan（重隂之山）,"prompt: Chongwei Mountain, an ancient and mysterious mountain range, the mountains are shrouded in clouds and mist, and ancient trees are towering. There is a hidden village in the mountains where the villagers live a primitive life in isolation. In the picture, a villager is holding a bow and arrow, chasing a beast, ready to capture it for food. The background is the majestic peaks and dense forests of Chongwei Mountain, and the entire picture is presented in the style of ancient illustration and the colorful ink style of traditional Chinese aesthetics."
祑𥮐之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多松栢机桓,",prompt: 神秘的祑𥮐之山，山势雄伟，云雾缭绕，山间松柏茂密，古木参天，枝叶繁茂，树干粗壮挺拔。画面采用传统中国美学的彩色水墨风格，色彩以淡雅为主，山石用墨色勾勒，层次分明，松柏以绿色渲染，显得生机勃勃。远处山峦若隐若现，近处溪流潺潺，营造出一种幽静而神秘的氛围。,地名\山名\祑𥮐之山.png,zhidiaozhishan（祑𥮐之山）,"prompt: The mysterious mountain of the mountain, the mountain is majestic, the clouds are shrouded, the pines and cypresses in the mountains are dense, the ancient trees are towering, the branches and leaves are lush, and the trunks are thick and straight. The picture adopts the color ink style of traditional Chinese aesthetics, the color is mainly elegant, the mountains and rocks are outlined with ink color, the layers are distinct, and the pines and cypresses are rendered in green, which looks vibrant. The mountains loom in the distance, and the streams nearby are gurgling, creating a quiet and mysterious atmosphere."
瞻諸之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其陽多金,其隂多文石,㴬水出焉,少水出其隂,",prompt: 瞻诸之山，其阳多金矿闪耀，其阴遍布色彩斑斓的文石，㴬水从山中涌出，清澈见底；少水则从山的阴面流淌而出，山峦起伏，云雾缭绕，山间树木葱郁，古木参天，画面采用传统中国美学的彩色水墨风格，展现出一幅宁静而神秘的山川画卷。,地名\山名\瞻諸之山.png,zhanzhuzhishan（瞻諸之山）,"prompt: Zhanzhu Mountain, its yang is full of gold mines, its shade is full of colorful aragonite, and the water gushes out from the mountain, crystal clear; Shaoshui flows out of the shadowy side of the mountain, the mountains are undulating, the clouds are shrouded, the mountains are lush with trees, and the ancient trees are towering, and the picture adopts the color ink style of traditional Chinese aesthetics, showing a quiet and mysterious picture of mountains and rivers."
翠山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多椶枏,其下多竹箭,其陽多黄金玉,其隂多旄牛麢麝,其鳥多鸓,",prompt: 传统中国美学的彩色水墨风格，翠山，山峦起伏，山上多椶枏树，山下竹林茂密，阳光照耀下的山坡上散布着黄金和玉石，山阴处有旄牛、麢和麝在悠闲地觅食，天空中飞翔着各种鸟类，其中以鸓鸟最多，画面宁静而富有生机，色彩以青绿为主调，点缀金色和玉色，展现出一幅和谐自然的山林景象。,地名\山名\翠山.png,cuishan（翠山）,"prompt: Colorful ink style of traditional Chinese aesthetics, green mountains, undulating mountains, many oak trees on the mountain, dense bamboo forests under the mountain, gold and jade scattered on the slopes under the sun, yaks, deer and musk deer leisurely foraging in the shade of the mountains, and various birds flying in the sky, among which the ostriches are the most, the picture is quiet and full of vitality, the color is mainly green, embellished with gold and jade, showing a harmonious and natural mountain and forest scene."
犲山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上無草木,其下多水,其中多堪㐨之魚,有獸焉,",prompt: 一座名为犲山的神秘山脉，山上寸草不生，山下却有潺潺流水环绕。水中生活着许多奇特的堪㐨鱼，它们色彩斑斓，形态各异。山中还栖息着一种未知的野兽，它身姿矫健，毛色光亮，目光锐利，仿佛是这片荒凉之地的守护者。整幅画面采用传统中国彩色水墨风格绘制，背景以淡雅的山水画风展现，强调出犲山独特的自然风貌和神秘氛围。,地名\山名\犲山.png,chaishan（犲山）,"Prompt: A mysterious mountain range called Chai Mountain, there is no grass on the mountain, but it is surrounded by gurgling water at the foot of the mountain. There are many peculiar fish living in the water, which are colorful and have different shapes. There is also an unknown beast inhabited in the mountains, which has a vigorous posture, bright fur, and sharp eyes, as if it is the guardian of this desolate land. The whole picture is painted in the style of traditional Chinese color ink painting, and the background is displayed in an elegant landscape painting style, emphasizing the unique natural features and mysterious atmosphere of Chashan."
從山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多松栢,其下多竹,從水出于其上,","prompt: 从山，其上多松柏,其下多竹,从水出于其上,画面采用传统中国美学的彩色水墨风格，山体峻峭挺拔，山顶覆盖着茂密的松柏树，山脚下则是翠绿的竹林，一条清澈的小溪从山顶蜿蜒而下，穿过竹林，汇入山下的河流。远处的山峦若隐若现，云雾缭绕，营造出一种幽静而神秘的氛围。",地名\山名\從山.png,congshan（從山）,"Prompt: From the mountain, there are many pines and cypresses on it, bamboo below, and water comes out of it, the picture adopts the color ink style of traditional Chinese aesthetics, the mountain is steep and straight, the top of the mountain is covered with dense pine and cypress trees, and at the foot of the mountain is a green bamboo forest, a clear stream winds down from the top of the mountain, passes through the bamboo forest, and joins the river below the mountain. The mountains in the distance loom and the clouds and mist, creating a quiet and mysterious atmosphere."
柴桑之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多銀,其下多碧多冷石赭,其木多栁芑楮桑,其獸多麋鹿,多白蛇飛蛇,",prompt: 柴桑之山，山上银矿丰富，山下碧玉和冷石赭石众多，山中树木以柳树、芑树、楮树和桑树为主，山间动物有麋鹿，还有白蛇和飞蛇。请以古代插画风格和传统中国美学的彩色水墨风格描绘这座神秘的山脉。画面中，银色的矿脉在阳光下闪烁，碧绿的玉石散落在山脚下，冷石赭石点缀其间。山林间，柳树轻摇，芑树、楮树和桑树郁郁葱葱。麋鹿悠闲地在林间漫步，白蛇和飞蛇在草丛中穿梭，增添了几分神秘感。,地名\山名\柴桑之山.png,chaisangzhishan（柴桑之山）,"prompt: Chaisang Mountain, the mountain is rich in silver mines, there are many jasper and cold stone ochre under the mountain, the trees in the mountain are mainly willow, mulberry, mulberry and mulberry trees, and the mountain animals include elk, as well as white snakes and flying snakes. Please depict this mysterious mountain range in the style of ancient illustration and the colorful ink style of traditional Chinese aesthetics. In the picture, silver veins shimmer in the sun, turquoise jade is scattered at the foot of the mountain, and cold stone and ocher are dotted among them. In the mountains and forests, willow trees sway gently, and mulberry trees, mulberry trees and mulberry trees are lush. Elk leisurely stroll through the forest, while white snakes and flying snakes weave through the grass, adding a bit of mystery."
長沙之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"泚水出焉,無草木,多青雄黄,",prompt: 长沙之山，山势险峻，山体多为青色岩石构成，山中无草木覆盖，显得格外荒凉。从山间流出一条清澈的泚水，水色碧绿。山中蕴藏着丰富的雄黄矿石，呈现出深邃的青色光泽。整体画面以古代插画风格和传统中国美学的彩色水墨风格呈现，展现出神秘而古老的氛围。,地名\山名\長沙之山.png,zhangshazhishan（長沙之山）,"prompt: The mountains of Changsha are steep, the mountains are mostly composed of cyan rocks, and the mountains are not covered with grass and trees, which is particularly desolate. A clear water flows out from the mountains, and the water is turquoise. The mountains are rich in realgar ore, which has a deep blue luster. The overall picture is presented in the color ink style of ancient illustration style and traditional Chinese aesthetics, showing a mysterious and ancient atmosphere."
長石之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"無草木,多金玉,其西有谷焉,共水出焉,",prompt: 长石之山，无草木覆盖，多金玉矿藏，其西有一谷，共水从谷中流出。请以传统中国美学的彩色水墨风格描绘这座神秘的山脉，山体峻峭，岩石裸露，不见一丝绿色植被。山间散布着金光闪闪的矿脉和璀璨夺目的玉石，阳光照射下反射出耀眼光芒。山谷幽深，清澈的水流自谷底潺潺而出，形成一道美丽的溪流。画面背景为淡雅的水墨山水，远处群山若隐若现，云雾缭绕，营造出一种宁静而神秘的氛围。,地名\山名\長石之山.png,zhangshizhishan（長石之山）,"Prompt: Feldspar Mountain, not covered with vegetation and trees, rich in gold and jade deposits, to the west of it is a valley, from which water flows out. Depict this mysterious mountain range in the style of traditional Chinese aesthetics, with steep mountains and exposed rocks without a hint of green vegetation. The mountains are dotted with golden veins and dazzling jade, reflecting dazzling light in the sunlight. The valley is deep, and the clear water flows out from the bottom of the valley, forming a beautiful stream. The background of the picture is an elegant ink landscape, and the mountains in the distance are looming, shrouded in clouds and mist, creating a peaceful and mysterious atmosphere."
蒼梧,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在白玉山西南,在流沙西,崑崙墟東南,皆在西北,",prompt: 古代中国风格的彩色水墨画，描绘蒼梧山，位于白玉山西南，在流沙西，崑崙墟東南。画面中，苍梧山巍峨挺拔，山峰云雾缭绕，山脚下有潺潺流水和茂密的森林。远处是茫茫沙漠，与蓝天白云相映成趣。整幅画面充满神秘而宁静的气息，展现出古代神话中的壮丽景象。,地名\山名\蒼梧.png,cangwu（蒼梧）,"prompt: Colorful ink painting in ancient Chinese style, depicting Cangwu Mountain, located southwest of Baiyu Mountain, west of Liusha, southeast of Kunlun Ruins. In the picture, Cangwu Mountain is majestic and straight, the peaks are shrouded in clouds and mist, and there are gurgling water and dense forests at the foot of the mountain. In the distance is the vast desert, which contrasts with the blue sky and white clouds. The whole picture is full of mystery and tranquility, showing magnificent scenes from ancient mythology."
蒼梧之丘,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统山水画风格，苍梧之丘，山峦起伏，云雾缭绕，山间有古木参天，溪流潺潺，远处群山若隐若现，近处山石嶙峋，色彩以淡雅的水墨为主，点缀少许青绿，展现出一种宁静而神秘的氛围。,地名\山名\蒼梧之丘.png,cangwuzhiqiu（蒼梧之丘）,"prompt: Traditional Chinese landscape painting style, Cangwu Hill, undulating mountains, clouds and mist, ancient trees towering in the mountains, gurgling streams, mountains in the distance, mountains and rocks nearby, the colors are mainly elegant ink, embellished with a little green, showing a quiet and mysterious atmosphere."
赤望之丘,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"有九丘以水絡之,",prompt: 九座山丘环绕着一片清澈的水域，山丘上覆盖着茂密的植被，山石呈现出深红色，仿佛被夕阳染红。水面波光粼粼，倒映着周围的山丘和天空，形成一幅宁静而神秘的画面。整个场景采用传统中国美学的彩色水墨风格，色彩柔和且富有层次感，展现出古代神话中的赤望之丘。,地名\山名\赤望之丘.png,chiwangzhiqiu（赤望之丘）,"Nine hills surround a clear water with dense vegetation and rocks in a deep red color, as if dyed red by the setting sun. The water surface shimmers, reflecting the surrounding hills and sky, creating a serene and mysterious picture. The whole scene adopts the color ink style of traditional Chinese aesthetics, with soft and layered colors, showing the ancient mythical Chiwang Hill."
參衛之丘,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"有九丘以水絡之,",prompt: 九座神秘的山丘环绕着一片清澈的水域，山丘上覆盖着茂密的古木和奇花异草，山间云雾缭绕，仿佛是仙境一般。水面如镜，倒映着天空和山丘的美丽景色，远处几只仙鹤在空中翱翔。整个画面采用传统中国彩色水墨风格，色彩淡雅而富有层次感，展现出一种宁静而神秘的氛围。,地名\山名\參衛之丘.png,canweizhiqiu（參衛之丘）,"Prompt: Nine mysterious hills surround a crystal clear water, covered with lush ancient trees and exotic flowers, and the mountains are shrouded in clouds and mist, as if it were a fairyland. The water surface is like a mirror, reflecting the beautiful scenery of the sky and hills, and several cranes soaring in the air in the distance. The whole picture adopts the traditional Chinese color ink style, with elegant and layered colors, showing a serene and mysterious atmosphere."
崇吾之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"在河之南,北望冢遂,南望䍃之澤,西望帝之搏獸之丘,東望䗡淵,有木焉,有獸焉,有鳥焉,",prompt: 崇吾之山，位于黄河以南，北望可见冢遂山，南望则见䍃泽，西望是帝搏兽之丘，东望则是䗡渊。山中有奇木、异兽和珍禽，画面中可以描绘出一片古老而神秘的景象，树木苍翠挺拔，形态各异，林间有各种奇异的动物穿梭其间，天空中飞翔着色彩斑斓的鸟类，整体呈现出一种传统中国美学的彩色水墨风格，既有山水之美，又充满神话气息。,地名\山名\崇吾之山.png,chongwuzhishan（崇吾之山）,"Prompt: Chongwu Mountain, located south of the Yellow River, can be seen in the north, in the south can see the Zhongsui Mountain, in the south is the Marsh, in the west is the hill of the emperor's beast, and in the east is the abyss. There are strange trees, strange beasts and rare birds in the mountains, and the picture can depict an ancient and mysterious scene, the trees are green and upright, with different shapes, there are all kinds of strange animals in the forest, and colorful birds flying in the sky, presenting a colorful ink style of traditional Chinese aesthetics as a whole, which is both the beauty of the landscape and the mythical atmosphere."
虫尾之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多金玉,其下多竹,多青碧,丹水出焉,薄水出焉,",prompt: 一座名为虫尾之山的山脉，山上金矿和玉石丰富，山脚下生长着茂密的竹林，山间流淌着清澈见底的丹水和薄水，画面采用传统中国美学的彩色水墨风格，山体用青绿色调描绘，点缀以金色和玉色的光芒，竹林呈现翠绿的颜色，水流则以淡蓝色表现，整体构图宁静而富有诗意。,地名\山名\虫尾之山.png,chongweizhishan（虫尾之山）,"Prompt: A mountain range called Wormtail Mountain, the mountain is rich in gold mines and jade, the foot of the mountain grows dense bamboo forest, the mountain flows with crystal clear Dan water and thin water, the picture adopts the color ink style of traditional Chinese aesthetics, the mountain is depicted in turquoise tones, embellished with gold and jade light, the bamboo forest presents an emerald green color, and the water flow is expressed in light blue, and the overall composition is quiet and poetic."
蒼梧之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"帝舜葬于陽,帝丹朱葬于隂,",prompt: 一座雄伟的山峰，名为蒼梧之山，山势险峻，云雾缭绕。山的阳面，帝舜的陵墓庄严肃穆，四周松柏环绕，石碑上刻有古朴的文字；山的阴面，帝丹朱的陵墓静谧幽深，周围长满了青苔和野花，墓前有一块古老的石碑，上面刻着他的名字和事迹。整幅画面采用传统中国美学的彩色水墨风格，色彩淡雅，笔触细腻，展现出一种宁静而神秘的氛围。,地名\山名\蒼梧之山.png,cangwuzhishan（蒼梧之山）,"Prompt: A majestic mountain called Cangwu Mountain, the mountain is steep and shrouded in clouds and mist. On the sunny side of the mountain, the mausoleum of Emperor Shun is solemn, surrounded by pines and cypresses, and the stone stele is engraved with simple words; On the shadow side of the mountain, Di Danzhu's mausoleum is quiet and deep, surrounded by moss and wildflowers, and in front of the tomb is an ancient stone tablet engraved with his name and deeds. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and delicate brushstrokes, showing a quiet and mysterious atmosphere."
曹夕之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其下多榖,無水,多鳥獸,",prompt：曹夕之山，山下生长着茂密的榖树，四周没有水源，却栖息着众多的鸟兽，画面中可见各种奇珍异兽在林间穿梭，彩色水墨风格，传统中国美学，古代插画风格,地名\山名\曹夕之山.png,caoxizhishan（曹夕之山）,"prompt: Cao Xi Mountain, there are dense grain trees growing at the foot of the mountain, there is no water source around, but there are many birds and beasts inhabiting, and all kinds of rare beasts can be seen in the picture shuttling through the forest, colorful ink style, traditional Chinese aesthetics, ancient illustration style"
長右,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 长右山，古老而神秘的山脉，云雾缭绕，山峰峻峭，古木参天。山中溪流潺潺，瀑布飞泻，景色壮丽。山脚下有古老的村落，村民们敬畏自然，祭祀山神。画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，充满诗意与神秘感。,地名\山名\長右.png,zhangyou（長右）,"prompt: Changyou Mountain, an ancient and mysterious mountain range, shrouded in clouds and mist, steep peaks, and towering ancient trees. The mountain streams are gurgling, waterfalls are cascading, and the scenery is magnificent. At the foot of the mountain there are ancient villages, where villagers revere nature and worship the mountain gods. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, full of poetry and mystery."
錞于母逢之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北望鷄號之山,其風如颷,西望幽都之山,浴水出焉,是有大蛇,",prompt: 请描绘一座名为錞于母逢之山的景象，此山北望鷄號之山，其风如颷，西望幽都之山，浴水出焉，且有大蛇盘踞。画面采用传统中国美学的彩色水墨风格，山峰峻峭挺拔，云雾缭绕其间，北面的鷄號之山被狂风所笼罩，树木摇曳，落叶纷飞；西侧则是幽都之山，一条巨大的蛇蜿蜒在山间，其鳞片闪烁着神秘的光芒，浴水从山中流淌而出，清澈见底，整个画面充满着神秘与宁静之美。,地名\山名\錞于母逢之山.png,chunyumufengzhishan（錞于母逢之山）,"Prompt: Please describe a scene called Mount Chun Yu Mu Feng, this mountain looks north at the mountain of the crane, its wind is like a thud, looking west at the mountain of Youdu, bathing water out of it, and there is a big snake entoiled. The picture adopts the color ink style of traditional Chinese aesthetics, the peaks are steep and upright, the clouds and mist are shrouded in it, the mountain of the Crane in the north is shrouded in strong winds, the trees are swaying, and the fallen leaves are flying; On the west side is the mountain of Youdu, a huge snake winds through the mountains, its scales shimmer with mysterious light, the bathing water flows out of the mountain, crystal clear, and the whole picture is full of mystery and tranquil beauty."
丑陽之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其上多椆椐,有鳥焉,",prompt: 丑陽之山，山上多生椆椐树木，枝繁叶茂，山间云雾缭绕。山中栖息着一种奇特的鸟，羽毛斑斓多彩，形态优美。画面采用传统中国彩色水墨风格，注重展现山川的壮丽与自然之美。,地名\山名\丑陽之山.png,chouyangzhishan（丑陽之山）,"prompt: Chouyang Mountain, there are many mulberry trees growing on the mountain, with lush branches and leaves, and the mountains are shrouded in clouds and mist. The mountains inhabit a peculiar bird with colorful feathers and beautiful shapes. The painting adopts the traditional Chinese color ink style, focusing on showing the magnificence of mountains and rivers and the beauty of nature."
常陽之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"大荒之中,日月所入,",prompt: 大荒之中，常陽之山巍峨耸立，日月在此交汇沉落。山峰峻峭，云雾缭绕，金光照耀山顶，仿佛是日月的光辉在此停留。山间古木参天，奇花异草遍布，溪流潺潺，瀑布飞泻。整个画面以彩色水墨风格呈现，既有壮丽的自然景观，又透露出神秘的神话气息。,地名\山名\常陽之山.png,changyangzhishan（常陽之山）,"prompt: In the great wilderness, Changyang Mountain stands majestically, and the sun and moon meet and sink here. The mountain peaks are steep, clouds and mist, and the golden light shines on the top of the mountain, as if the brilliance of the sun and moon is staying here. The ancient trees in the mountains are towering, exotic flowers and plants are everywhere, streams are gurgling, and waterfalls are cascading. The whole picture is presented in the style of color ink painting, which has both magnificent natural landscapes and a mysterious mythological atmosphere."
常羊之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨画风格的常羊之山，山势雄伟险峻，云雾缭绕其间，山间有古木参天，奇石嶙峋，一条清澈的小溪从山中蜿蜒而下，山脚下有一座古朴的亭子，远处可见群山连绵，色彩以淡雅为主，画面充满神秘与宁静的气息。,地名\山名\常羊之山.png,changyangzhishan（常羊之山）,"prompt: Changyang Mountain in the style of traditional Chinese ink painting, the mountain is majestic and steep, the clouds and mist are shrouded in it, there are ancient trees in the mountains, strange rocks are rugged, a clear stream winds down from the mountain, there is a simple pavilion at the foot of the mountain, the mountains can be seen in the distance, the colors are mainly elegant, and the picture is full of mystery and tranquility."
常羊之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"大荒之中隅,",prompt: 位于大荒之中的常羊之山，山势雄伟险峻，云雾缭绕。山中生长着各种奇花异草，古木参天，瀑布飞泻而下。山脚下有清澈的溪流，溪边散落着几间简朴的茅屋，远处可见仙鹤翩翩起舞，画面以彩色水墨风格呈现，充满神秘与宁静之美。,地名\山名\常羊之山.png,changyangzhishan（常羊之山）,"prompt: Located in the middle of the wilderness, Changyang Mountain is majestic and steep, surrounded by clouds and mist. There are all kinds of exotic flowers and plants growing in the mountains, ancient trees towering into the sky, and waterfalls cascading down. There is a clear stream at the foot of the mountain, a few simple thatched huts are scattered along the stream, and cranes can be seen dancing in the distance, and the picture is presented in the style of colorful ink, full of mystery and tranquil beauty."
醜之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统山水画风格，描绘一座险峻而神秘的山峰，名为醜之山。山体轮廓奇特，岩石嶙峋，云雾缭绕其间，仿佛隐藏着古老的秘密。山脚下有几株古树，枝叶繁茂，树干扭曲，增添了几分幽静与古老的气息。远处天边隐约可见日出的光芒，照亮了山间的云雾，形成一种梦幻般的氛围。整幅画面采用水墨技法，色彩以淡雅为主，展现出传统中国美学的韵味。,地名\山名\醜之山.png,chouzhishan（醜之山）,"prompt: Traditional Chinese landscape painting style, depicting a steep and mysterious mountain peak called Ugly Mountain. The mountain has a peculiar outline, rugged rocks, and clouds and mist, as if hiding ancient secrets. There are several ancient trees at the foot of the mountain, with lush branches and twisted trunks, adding a bit of tranquility and antiquity. In the distance, the light of the sunrise can be faintly seen on the horizon, illuminating the clouds and mist in the mountains, creating a dreamlike atmosphere. The whole picture adopts ink technique, and the colors are mainly elegant, showing the charm of traditional Chinese aesthetics."
陳州山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 陈州山，古代中国山脉，云雾缭绕，山势雄伟壮观，山间古木参天，溪流潺潺。山脚下有古老的村落，村民们过着宁静的生活。整幅画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出一幅宁静和谐的自然风光。,地名\山名\陳州山.png,chenzhoushan（陳州山）,"prompt: Chenzhou Mountain, an ancient Chinese mountain range, is shrouded in clouds and mist, the mountains are majestic, the ancient trees in the mountains are towering, and the streams are gurgling. At the foot of the mountain there are ancient villages where the villagers live a peaceful life. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing a peaceful and harmonious natural scenery."
常烝之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"無草木,多堊,潐水出焉,菑水出焉,",prompt: 常烝之山，无草木覆盖，山体多为白色垩土构成，呈现出一种苍凉而纯净的美感。山中两股清泉自山间涌出，一股名为潐水，另一股名为菑水，水流清澈见底，环绕山脚形成小溪，与周围荒凉的景象形成鲜明对比。画面采用传统中国美学的彩色水墨风格，用淡雅的色彩描绘出常烝之山的独特风貌。,地名\山名\常烝之山.png,changzhengzhishan（常烝之山）,"prompt: Changzhen Mountain, no grass and trees, the mountain is mostly composed of white chalk, showing a desolate and pure beauty. Two clear springs in the mountains gushed out from the mountains, one was called Wei Shui and the other was called Zi Shui, and the water flowed crystal clear, forming a stream around the foot of the mountain, in stark contrast to the surrounding desolate scene. The picture adopts the color ink style of traditional Chinese aesthetics, and depicts the unique style of Changzhen Mountain with elegant colors."
大阿之山,地名,山名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨画风格，大阿之山，雄伟壮观的山脉，云雾缭绕，山峰层峦叠嶂，古木参天，山间溪流潺潺，山脚下有几座简朴的茅屋，远处群山连绵，色彩以淡雅的青绿为主，画面充满神秘与宁静的气息。,地名\山名\大阿之山.png,daazhishan（大阿之山）,
