名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
楊水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，描绘一条蜿蜒流淌的河流，名为杨水，河面波光粼粼，两岸绿树成荫，远处山峦起伏，天空中飘着几朵白云，河边有几只水鸟在低飞，画面宁静而富有诗意，展现出一幅典型的中国古代山水画景象。,地名\水名\楊水.png,yangshui（楊水）,"prompt: Traditional Chinese aesthetic color ink style, depicting a winding river, called Yangshui, the river surface is sparkling, the banks are green trees, the mountains in the distance are undulating, there are a few white clouds floating in the sky, there are a few water birds flying low by the river, the picture is quiet and poetic, showing a typical scene of ancient Chinese landscape painting."
浴水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神秘水域，名为浴水，四周环绕着奇异的山峦和茂密的森林。水面如镜，清澈见底，倒映着天空和周围的自然景色。水中生长着各种奇花异草，偶尔有灵兽在水边嬉戏。整个场景充满了神秘而宁静的气息，色彩以淡雅的水墨风格为主，融合传统中国美学。,地名\水名\浴水.png,yushui（浴水）,"Prompt: A mysterious water from ancient mythology called Bathing Water, surrounded by bizarre mountains and dense forests. The water is mirror-like and crystal clear, reflecting the sky and the surrounding nature. There are all kinds of exotic flowers and plants growing in the water, and occasionally spirit animals play by the water. The whole scene is full of mystery and tranquility, and the colors are mainly elegant ink style, integrating traditional Chinese aesthetics."
泿水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南流注于海,其中有虎蛟,",prompt: 南流注于海的泿水，水流湍急而清澈，两岸山峦起伏，云雾缭绕。水中有一只虎蛟，其身长数丈，头部似虎，身体如蛟龙，鳞片闪烁着金色光泽，双目炯炯有神，正潜伏在水面下，偶尔露出半个头颅，显得神秘而威严。整个画面采用古代插画风格，色彩以传统中国美学的彩色水墨为主，展现出一种古老而神秘的氛围。,地名\水名\泿水.png,yinshui（泿水）,"prompt: The water flowing south into the sea is turbulent and clear, with undulating mountains on both sides and clouds and mist. There is a tiger dragon in the water, its body is several feet long, its head is like a tiger, its body is like a dragon, its scales shimmer with golden luster, its eyes are bright, it is lurking under the water, occasionally exposing half of its head, looking mysterious and majestic. The whole picture adopts the style of ancient illustrations, and the colors are mainly colored ink paintings of traditional Chinese aesthetics, showing an ancient and mysterious atmosphere."
滛水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其清洛洛,",prompt: 一条清澈见底的河流，名为滛水，其水质清洛洛，仿佛能看见河底的鹅卵石和游动的小鱼。河流两岸是茂密的竹林和野花，远处有连绵起伏的青山，天空中飘着几朵白云。整幅画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅。,地名\水名\滛水.png,yinshui（滛水）,"prompt: A crystal clear river called the water is so clear that you can see the pebbles and swimming fish at the bottom of the river. The banks of the river are dense bamboo forests and wildflowers, with rolling green mountains in the distance and a few white clouds floating in the sky. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines."
沇水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南流注于渤海,",prompt: 一条名为沇水的河流，从北向南蜿蜒流淌，最终汇入渤海。画面中，河水清澈见底，两岸山峦起伏，树木葱郁，远处是连绵不断的山脉。天空中云雾缭绕，呈现出一种宁静而神秘的氛围。整个画面采用传统中国美学的彩色水墨风格，展现出古代山水画的韵味。,地名\水名\沇水.png,yanshui（沇水）,"prompt: A river called Yunshui flows from north to south and eventually joins the Bohai Sea. In the picture, the river water is crystal clear, the mountains on both sides are undulating, the trees are lush, and in the distance are continuous mountains. The sky is shrouded in clouds and mist, creating a serene and mysterious atmosphere. The whole picture adopts the color ink style of traditional Chinese aesthetics, showing the charm of ancient landscape painting."
鬰水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"出湘陵南山,",prompt: 古代中国神话中的鬰水，源自湘陵南山，蜿蜒流淌。画面中，鬰水从山间缓缓流出，清澈见底，两岸绿树成荫，远处是连绵起伏的山脉。采用传统中国美学的彩色水墨风格，展现出山水间的宁静与和谐。背景中隐约可见古代村落和农田，增添一份田园诗意。,地名\水名\鬰水.png,yushui（鬰水）,"prompt: The bristle water in ancient Chinese mythology originates from the southern mountain of Xiangling and flows in a meandering manner. In the picture, the bristle water flows slowly out of the mountains, crystal clear, with green trees on both sides and rolling mountains in the distance. The color ink style of traditional Chinese aesthetics is adopted, showing the tranquility and harmony between the mountains and rivers. Ancient villages and farmland are faintly visible in the background, adding an idyllic feel."
楊水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西南流注于洛,其中多人魚,",prompt: 杨水，一条西南流向洛河的神秘河流，水中生活着众多美丽的人鱼。画面中，杨水蜿蜒流淌，两岸山峦起伏，古木参天，云雾缭绕。河水清澈见底，水面波光粼粼，几尾人鱼在水中嬉戏，身姿曼妙，长发飘逸，半人半鱼的身体在水中游动，与周围的自然景色和谐相融。远处，洛河若隐若现，整个画面充满了古典中国山水画的意境和色彩，展现出一种宁静而神秘的美感。,地名\水名\楊水.png,yangshui（楊水）,"Prompt: Yangshui, a mysterious river flowing southwest to the Luo River, is home to many beautiful mermaids. In the picture, the poplar water meanders, the mountains on both sides of the river are undulating, the ancient trees are towering, and the clouds are shrouded in mist. The river water is crystal clear, the water surface is sparkling, a few mermaids are playing in the water, graceful posture, long hair flowing, and the body of a half-man and half-fish swims in the water, blending harmoniously with the surrounding natural scenery. In the distance, the Luo River looms, and the whole picture is full of the artistic conception and color of classical Chinese landscape painting, showing a quiet and mysterious beauty."
洋水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西南流注于醜塗之水,",prompt: 洋水，西南流注于醜塗之水，画面中展现一条蜿蜒流淌的河流，河水清澈见底，两岸山峦起伏，树木葱郁。河流从远处的群山中流出，沿着山谷缓缓向西南方向流淌。河岸两侧点缀着古朴的村落和农田，远处有几座古老的石桥横跨在河面上，桥上行人稀少，显得宁静而祥和。整个画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出一幅山水田园的美丽画卷。,地名\水名\洋水.png,yangshui（洋水）,"prompt: Ocean water, flowing southwest into the Choutu water, the picture shows a meandering river, the river water is crystal clear, the mountains on both sides are undulating, and the trees are lush. The river flows from the mountains in the distance and flows slowly southwest along the valley. The banks of the river are dotted with quaint villages and farmland, and in the distance there are several ancient stone bridges spanning the river, and the bridges are sparsely populated, making it look quiet and peaceful. The whole picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, showing a beautiful picture of landscape and pastoral."
浴水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于河,其中多藻玉,多白蛇,",prompt: 一条名为浴水的河流，东流注入黄河，河中生长着丰富的藻玉和白色的蛇。画面采用传统中国美学的彩色水墨风格，描绘出蜿蜒曲折的河流，河水清澈见底，河底散布着翠绿色的藻玉，几条白色蛇在水中游弋，背景是远处的山峦和近处的古木，展现出一幅宁静而神秘的自然景象。,地名\水名\浴水.png,yushui（浴水）,"Prompt: A river called Yushui flows east into the Yellow River, which grows rich in algae and white snakes. The painting adopts the color ink style of traditional Chinese aesthetics, depicting a meandering river, the river water is crystal clear, the bottom of the river is scattered with emerald green algae jade, several white snakes are swimming in the water, the background is the mountains in the distance and the ancient trees nearby, showing a peaceful and mysterious natural scene."
俞隨之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北流注于榖水,",prompt: 俞隨之水，北流注于榖水，画面展现一条清澈的河流从北向南流淌，最终汇入宽阔的榖水。河水在阳光下闪烁着微光，两岸长满了茂密的树木和各种野花，远处山峦起伏，云雾缭绕。整幅画采用传统中国彩色水墨风格，注重线条流畅和色彩层次，营造出一种宁静而神秘的氛围。,地名\水名\俞隨之水.png,yusuizhishui（俞隨之水）,"The picture shows a clear river flowing from north to south, and finally joins the wide Gu water. The river shimmered in the sun, the banks were covered with dense trees and wildflowers, and the mountains in the distance were undulating and clouds were shrouded in mist. The entire painting adopts a traditional Chinese color ink style, focusing on smooth lines and color layering, creating a serene and mysterious atmosphere."
滽滽之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北流注于河,多黄貝,",prompt: 滽滽之水，北流注入黄河，水中多产黄色贝壳。画面中，一条清澈的河流从北方蜿蜒而来，最终汇入宽阔的黄河。河岸两侧是茂密的树木和花草，河底可见到许多金黄色的贝壳散落其中，阳光透过水面照在贝壳上，闪烁着耀眼的光芒。整个画面采用传统中国水墨画风格，色彩以淡雅为主，点缀以金色的贝壳，展现出一种宁静而神秘的氛围。,地名\水名\滽滽之水.png,yongyongzhishui（滽滽之水）,"prompt: The water flows north into the Yellow River, and the water produces many yellow shells. In the picture, a clear river meanders from the north and eventually joins the wide Yellow River. The riverbank is lined with dense trees and flowers, and many golden shells can be seen scattered at the bottom of the river, and the sunlight shines on the shells through the water, shimmering with dazzling light. The whole picture adopts the style of traditional Chinese ink painting, with light colors and golden shells, showing a serene and mysterious atmosphere."
滽滽之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南流注于伊水,",prompt: 滽滽之水，南流注于伊水，清澈见底，碧波荡漾。画面中，一条蜿蜒曲折的河流从北方缓缓流淌而来，两岸绿树成荫，野花点缀其间。远处是连绵起伏的山脉，山间云雾缭绕，如同仙境一般。河水在阳光下闪烁着点点光芒，河面倒映着蓝天白云和岸边的景致，宛如一幅生动的山水画卷。整幅画面采用传统中国美学的彩色水墨风格，线条流畅细腻，色彩淡雅清新，充满了诗意与自然之美。,地名\水名\滽滽之水.png,yongyongzhishui（滽滽之水）,"prompt: The water flows south into the Yishui River, crystal clear and rippling. In the picture, a winding river flows slowly from the north, with green trees on both sides and wildflowers dotted among them. In the distance are rolling mountains, and the mountains are shrouded in clouds and mist, like a fairyland. The river shimmers in the sun, and the river reflects the blue sky and white clouds and the scenery on the shore, like a vivid landscape picture. The whole picture adopts the color ink style of traditional Chinese aesthetics, with smooth and delicate lines, elegant and fresh colors, full of poetic and natural beauty."
楚水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南流注于渭,其中多白珠,",prompt: 楚水，一条南流注入渭河的清澈河流，水中散落着无数闪耀的白珠，画面以传统中国美学的彩色水墨风格呈现，远处是连绵起伏的青山，近处则是蜿蜒流淌的楚水，河底可见晶莹剔透的白珠，河边点缀着古朴的亭台楼阁和垂柳，整个场景宁静而富有诗意。,地名\水名\楚水.png,chushui（楚水）,"prompt: Chu Shui, a clear river flowing south into the Wei River, the water is scattered with countless shining white beads, the picture is presented in the color ink style of traditional Chinese aesthetics, in the distance are rolling green mountains, close is the winding Chu water, the bottom of the river can be seen crystal clear white beads, the riverside is dotted with quaint pavilions and weeping willows, the whole scene is quiet and poetic."
涔水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于卭澤,",prompt: 涔水，一条源自古代神话的河流，东流注入邛泽。画面中，潺潺流水蜿蜒曲折，两岸绿树成荫，远处山峦起伏，云雾缭绕。采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，展现出一种宁静而神秘的氛围。,地名\水名\涔水.png,censhui（涔水）,"prompt: Censhui, a river derived from ancient mythology, flows east into Qiongze. In the picture, the gurgling water is winding, the banks are shaded by green trees, and the mountains in the distance are undulating and clouds are shrouded in mist. Adopting the color ink style of traditional Chinese aesthetics, the colors are elegant and the lines are smooth, showing a serene and mysterious atmosphere."
赤水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，赤水河流蜿蜒流淌，两岸山峦起伏，山间云雾缭绕，水中倒映着红叶和奇石，河面波光粼粼，远处有古木参天，近处有野花烂漫，整个画面充满神秘与宁静之美。,地名\水名\赤水.png,chishui（赤水）,"prompt: The color ink style of traditional Chinese aesthetics, the Chishui River flows meandering, the mountains on both sides of the river are undulating, the mountains are shrouded in clouds and mist, the water reflects red leaves and strange stones, the river surface is sparkling, there are ancient trees in the distance, and there are wildflowers nearby, the whole picture is full of mystery and tranquil beauty."
泚水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西流注于河,",prompt: 古典水墨画风格的泚水，清澈的水流从东向西缓缓流淌，最终汇入黄河。画面中，泚水两岸绿树成荫，山峦起伏，远处有淡淡的云雾缭绕，展现出一幅宁静而祥和的自然景象。,地名\水名\泚水.png,cishui（泚水）,"prompt: The clear water flows slowly from east to west in the style of classical ink painting, and finally flows into the Yellow River. In the picture, the banks of the river are shaded by green trees, undulating mountains, and there are faint clouds and mist in the distance, showing a peaceful and peaceful natural scene."
承水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東北流注于沒,",prompt: 东北流向的古老河流承水，河水清澈碧绿，蜿蜒曲折地流淌在茂密的山林之间，最终注入浩渺的大湖没。画面中，远处是连绵起伏的青山，近处则是河岸两侧郁郁葱葱的树木和野花，几只仙鹤在河边悠闲地散步，整个场景充满了宁静和谐的气息，采用传统中国彩色水墨风格绘制。,地名\水名\承水.png,chengshui（承水）,"prompt: The ancient river flowing northeast carries water, the river water is clear and turquoise, winding between the dense mountains and forests, and finally flowing into the vast lake. In the picture, the rolling green mountains in the distance, the lush trees and wildflowers on both sides of the river bank are nearby, and a few cranes are taking a leisurely walk by the river, and the whole scene is full of tranquility and harmony, painted in the style of traditional Chinese color ink painting."
泚水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北流注于泑水,",prompt: 古代中国风格的彩色水墨画，描绘泚水北流注入泑水的景象。画面中，泚水蜿蜒曲折，水流清澈见底，两岸山峦起伏，绿树成荫。远处，泑水浩渺无垠，水面波光粼粼，与天空相接。整幅画面以淡雅的色彩为主，展现出一种宁静而悠远的意境。,地名\水名\泚水.png,cishui（泚水）,"prompt: Colorful ink paintings in ancient Chinese style, depicting the scene of the water flowing north into the water. In the picture, the water is winding, the water is crystal clear, the mountains on both sides are undulating, and the trees are shady. In the distance, the water is vast and boundless, and the water surface is sparkling and connects with the sky. The whole picture is dominated by elegant colors, showing a quiet and distant artistic conception."
諸次之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于河,",prompt: 诸次之水，东流注入黄河，画面展现一条清澈的河流从山间蜿蜒而出，流向远方，最终汇入宽阔的黄河。河流两岸是茂密的树林和奇石怪岩，远处可见连绵起伏的山脉。整幅画面采用传统中国美学的彩色水墨风格，注重留白与意境的营造，展现出山水之间的和谐之美。,地名\水名\諸次之水.png,zhucizhishui（諸次之水）,"prompt: The water of the suburbs flows east into the Yellow River, showing a clear river meandering out of the mountains, flowing into the distance, and finally joining the wide Yellow River. The river is lined with dense woods and rocks, with rolling mountains in the distance. The whole picture adopts the color ink style of traditional Chinese aesthetics, focusing on the creation of white space and artistic conception, showing the harmonious beauty between landscapes and rivers."
澤更之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南流注于滂水,",prompt: 《山海经》中的泽更之水，南流注入滂水，呈现出一幅古代中国山水画的景象。画面中，清澈的水流从北向南缓缓流淌，两岸是茂密的竹林和奇石，远处山峦起伏，云雾缭绕。水面波光粼粼，几只白鹭在水中嬉戏，增添了几分生动。整个画面采用传统中国彩色水墨风格，色彩淡雅，线条流畅，展现出一种宁静而神秘的氛围。,地名\水名\澤更之水.png,zegengzhishui（澤更之水）,"prompt: The water of Zegeng in the ""Classic of Mountains and Seas"" flows south into the pond, presenting a scene of ancient Chinese landscape painting. In the picture, the clear water flows slowly from north to south, with dense bamboo forests and strange rocks on both sides, and the mountains in the distance are undulating and clouds and mist. The water surface is sparkling, and a few egrets are playing in the water, adding a bit of vividness. The whole picture adopts the traditional Chinese color ink style, with elegant colors and smooth lines, showing a serene and mysterious atmosphere."
𦁎姑之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于門水,",prompt: 《山海经》中的𦁎姑之水，东流注入门水，画面展现一条清澈的河流蜿蜒流淌，河岸两侧是茂密的古木和奇花异草，远处有古老的山峦若隐若现，天空中飘着几朵祥云，整个场景采用传统的中国彩色水墨风格，富有诗意和神秘感。,地名\水名\𦁎姑之水.png,zuoguzhishui（𦁎姑之水）,"prompt: The water of the Gu in the ""Classic of Mountains and Seas"" flows east into the door water, the picture shows a clear river meandering, the banks are flanked by dense ancient trees and exotic flowers and plants, there are ancient mountains looming in the distance, and a few auspicious clouds floating in the sky, the whole scene adopts the traditional Chinese color ink style, full of poetry and mystery."
正回之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北流注于河,其中多飛魚,",prompt: 正回之水，北流注入黄河，水中多飞鱼，古代水墨风格，传统中国美学，细腻的笔触描绘出清澈的水流和灵动的飞鱼，画面充满诗意与神秘感，背景为远山淡影，近处点缀着几株古树，营造出一种宁静而深远的氛围。,地名\水名\正回之水.png,zhenghuizhishui（正回之水）,"prompt: The water of Zhenghui, the north flows into the Yellow River, there are many flying fish in the water, ancient ink style, traditional Chinese aesthetics, delicate brushstrokes depict clear water flow and smart flying fish, the picture is full of poetry and mystery, the background is the faint shadow of the distant mountains, and several ancient trees are dotted nearby, creating a quiet and far-reaching atmosphere."
諸懷之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"西流注于囂水,其中多鮨魚,",prompt: 诸怀之水，西流注入嚣水，水中多鮨鱼。画面展现一条蜿蜒曲折的河流，从远处的山峦中流淌而出，河水清澈见底，两岸是茂密的森林和奇花异草。河中游动着众多色彩斑斓、形态各异的鮨鱼，它们在水中自由穿梭，显得生机勃勃。整个画面采用传统中国水墨风格，色彩以淡雅为主，配以细腻的笔触，展现出一种宁静而神秘的氛围。,地名\水名\諸懷之水.png,zhuhuaizhishui（諸懷之水）,"The water of Zhuhuai flows westward into the Xiao River, and there are many sushi in the water. The picture shows a meandering river flowing out of the distant mountains, the river water is crystal clear, and the banks are dense forests and exotic flowers. There are many colorful and different shapes of sushi swimming in the river, and they move freely through the water, looking full of life. The whole picture adopts traditional Chinese ink style, with light colors and delicate brushstrokes, showing a serene and mysterious atmosphere."
浙江,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"出三天子都在其東,在閩西北入海,余暨南,",prompt: 一幅描绘浙江的彩色水墨画，画面中河流从三天子都的东边流出，在闽西北汇入大海。河流蜿蜒曲折，两岸山峦起伏，翠竹掩映，远处有几座古朴的村落和渔舟点缀其间。天空中云雾缭绕，呈现出一种宁静而神秘的氛围。整幅画面充满了传统中国美学的韵味。,地名\水名\浙江.png,zhejiang（浙江）,"Prompt: A colorful ink painting depicting Zhejiang, in which a river flows from the east of the three emperorly capitals and joins the sea in northwestern Fujian. The river is winding, the mountains on both sides are undulating, the green bamboo is hidden, and there are several quaint villages and fishing boats dotted in the distance. The sky is shrouded in clouds and mist, creating a serene and mysterious atmosphere. The whole picture is full of the charm of traditional Chinese aesthetics."
蚤林之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東南流注于河,",prompt: 东南流向的蚤林之水，清澈见底，蜿蜒曲折地流淌在山间，最终汇入宽阔的大河。画面采用彩色水墨风格，展现出蚤林之水的灵动与自然之美，远处山峦层叠，近处树木葱郁，水中倒映着蓝天白云和岸边的花草，整体呈现出一幅宁静而和谐的山水画卷。,地名\水名\蚤林之水.png,zaolinzhishui（蚤林之水）,"prompt: The water of the flea forest flowing southeast is crystal clear, winding through the mountains and finally joining the wide river. The picture adopts the style of colorful ink, showing the agility and natural beauty of the water of the flea forest, with mountains in the distance, lush trees nearby, and the blue sky and white clouds and flowers and plants on the shore reflected in the water, presenting a peaceful and harmonious landscape picture as a whole."
諸毗之水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 诸毗之水，源自远古神话中的神秘河流，其水流清澈见底，蜿蜒流淌于幽静的山谷之间。两岸山峦起伏，云雾缭绕，古木参天，野花遍地。河中鱼儿游弋，偶尔有仙鹤驻足饮水。整幅画面以传统中国水墨风格绘制，色彩淡雅，充满诗意与禅意。,地名\水名\諸毗之水.png,zhupizhishui（諸毗之水）,"prompt: The water of Zhupi, originating from a mysterious river in ancient mythology, has crystal clear water flowing through quiet valleys. The mountains on both sides of the river are undulating, clouds and mist, ancient trees towering, and wildflowers everywhere. The fish in the river swim, and occasionally cranes stop to drink water. The whole picture is painted in the style of traditional Chinese ink painting, with elegant colors, full of poetry and Zen."
佐水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東南流注于海,",prompt: 东南流向大海的清澈河流，名为佐水，河岸两侧绿树成荫，远处群山若隐若现，天空中飘着几朵白云，整个画面采用传统中国水墨画风格，色彩淡雅，线条流畅，充满诗意。,地名\水名\佐水.png,zuoshui（佐水）,"prompt: The clear river flowing southeast to the sea, called Zuoshui, the banks are shaded by trees, the mountains in the distance are looming, and there are a few white clouds floating in the sky, the whole picture adopts the style of traditional Chinese ink painting, the colors are elegant, the lines are smooth, and it is full of poetry."
漳水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于河,",prompt: 中国传统水墨画风格，漳水从山间蜿蜒流淌，清澈见底，两岸绿树成荫，远处群山环绕，画面中可以看到漳水缓缓东流，最终汇入黄河，形成壮丽的自然景观。画面色彩以淡雅为主，展现出山水之间的和谐之美。,地名\水名\漳水.png,zhangshui（漳水）,"prompt: Traditional Chinese ink painting style, the Zhang River flows from the mountains, crystal clear, with green trees on both sides of the river, surrounded by mountains in the distance, and the picture can be seen that the Zhang River flows slowly eastward, and finally flows into the Yellow River, forming a magnificent natural landscape. The colors of the picture are mainly elegant, showing the harmonious beauty between mountains and rivers."
泜水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于彭水,",prompt: 一条名为泜水的河流，东流注入彭水，画面中展现其蜿蜒曲折的河道，两岸是郁郁葱葱的山林和古朴的村落。采用古代插画风格，以传统中国美学的彩色水墨风格绘制，色彩淡雅，笔触细腻，展现出一种宁静而和谐的自然美景。,地名\水名\泜水.png,zhishui（泜水）,"Prompt: A river called Zhi Shui flows east into the Peng River, showing its meandering channel, with lush mountains and quaint villages on both sides. Drawn in the style of ancient illustration and painted in the color ink style of traditional Chinese aesthetics, the colors are elegant and the brushstrokes are delicate, showing a peaceful and harmonious natural beauty."
招水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，描绘一条蜿蜒流淌的河流，名为招水，河水清澈见底，两岸绿树成荫，山峦起伏，云雾缭绕。河中可见几只仙鹤悠然自得地戏水，远处有一座古朴的小桥横跨其上，桥上有几位行人缓缓走过，画面充满宁静和谐之美。,地名\水名\招水.png,zhaoshui（招水）,"prompt: Traditional Chinese color ink painting style, depicting a meandering river, called Zhaoshui, the river water is crystal clear, the banks are shaded by trees, the mountains are undulating, and the clouds are shrouded. A few cranes can be seen playing in the water leisurely in the river, and in the distance there is a quaint bridge spanning it, and several pedestrians walking slowly on the bridge, and the picture is full of peace and harmony."
䃌水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 䃌水，一条流淌在古老山川之间的神秘河流，河水清澈见底，两岸绿树成荫，远处群山环绕，云雾缭绕。画面采用传统中国彩色水墨风格，细腻描绘出古朴的自然景观，展现出宁静而幽远的意境。,地名\水名\䃌水.png,zhenshui（䃌水）,"prompt: Zhan Shui, a mysterious river flowing between ancient mountains and rivers, the river water is crystal clear, the banks are green and shady, surrounded by mountains in the distance, and the clouds and mist are shrouded. The painting adopts the traditional Chinese color ink style, delicately depicting the simple natural landscape, showing a serene and secluded artistic conception."
竹水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北流注于渭,",prompt: 古典中国风格的彩色水墨画，描绘一条名为竹水的河流，从北向南缓缓流淌，最终注入渭河。画面中，竹水两岸生长着茂密的翠竹，竹叶随风轻摆，水面波光粼粼，远处山峦起伏，云雾缭绕，展现出一种宁静而幽美的自然风光。整幅画面采用传统的中国水墨技法，色彩淡雅，线条流畅，富有诗意。,地名\水名\竹水.png,zhushui（竹水）,"prompt: A classical Chinese-style color ink painting depicting a river called Bamboo Water, which flows slowly from north to south and eventually flows into the Wei River. In the picture, dense green bamboo grows on both sides of the bamboo water, the bamboo leaves sway gently in the wind, the water surface is sparkling, the mountains in the distance are undulating, and the clouds are shrouded, showing a quiet and beautiful natural scenery. The whole picture adopts traditional Chinese ink painting techniques, with elegant colors, smooth lines and poetry."
滋水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"南流注于虖池,",prompt: 滋水，一条古老而神秘的河流，从北方蜿蜒南流，最终注入虖池。画面中，滋水如同一条碧绿的丝带，穿越山川与平原，两岸是茂密的森林和古老的村落。远处群山若隐若现，云雾缭绕，呈现出一种宁静而神秘的氛围。整个画面采用传统的中国水墨风格，色彩以淡雅的绿色为主，辅以淡淡的蓝色和灰色，展现出一幅充满诗意的山水画卷。,地名\水名\滋水.png,zishui（滋水）,"prompt: Zishui, an ancient and mysterious river that meanders south from the north and eventually flows into Kugichi. In the picture, the water is like a turquoise ribbon, passing through mountains and plains, with dense forests and ancient villages on both sides. The mountains in the distance loom and shrouded in clouds and mist, presenting a peaceful and mysterious atmosphere. The whole picture adopts the traditional Chinese ink style, with elegant greens as the main colors, supplemented by light blues and grays, showing a poetic landscape painting."
逐水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"北流注于渭,其中多水玉,",prompt: 逐水，一条北流注入渭河的古老河流，水中蕴藏着珍贵的水玉。画面中，清澈的河水蜿蜒流淌，两岸是葱郁的山林和奇石，河底可见晶莹剔透的水玉在阳光下闪烁。远处，群山连绵，云雾缭绕，呈现出一幅幽静而神秘的山水画卷。整幅画面采用传统中国彩色水墨风格，细腻描绘出自然景观的秀美与古朴。,地名\水名\逐水.png,zhushui（逐水）,"prompt: Chase water, an ancient river that flows north into the Wei River, contains precious water jade. In the picture, the clear river flows meandering, the banks are lush mountains and strange rocks, and crystal clear crystal jade can be seen at the bottom of the river shimmering in the sun. In the distance, the mountains are continuous and the clouds are shrouded in mist, presenting a quiet and mysterious landscape picture. The whole picture adopts the traditional Chinese color ink style, delicately depicting the beauty and simplicity of the natural landscape."
瞻水,地名,水名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"東流注于洛,",prompt: 中国传统水墨画风格，一条清澈的河流蜿蜒东流，最终汇入宽阔的洛河。画面中，远山若隐若现，水边生长着翠绿的芦苇和垂柳，几只白鹭在水中觅食，天空中飘着淡淡的云彩，整个画面宁静而和谐。河流名为瞻水，寓意着对远方的向往和探索。,地名\水名\瞻水.png,zhanshui（瞻水）,"prompt: In the style of traditional Chinese ink painting, a clear river meanders eastward and eventually joins the wide Luo River. In the picture, the distant mountains loom, emerald green reeds and weeping willows grow by the water, a few egrets forage in the water, and faint clouds float in the sky, and the whole picture is quiet and harmonious. The river is called Zhan Shui, which means yearning and exploration of the distance."
