名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
砥,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代矿石砥，色彩以深褐色为主，质地坚硬细腻，表面有自然的纹理和光泽。背景为传统的中国山水画风格，山峦起伏，云雾缭绕，古木参天，画面整体呈现出一种静谧而神秘的氛围。,自然\矿名\砥.png,di（砥）,"prompt: Ancient Chinese ore whetstone, the color is mainly dark brown, the texture is hard and delicate, and the surface has natural texture and luster. The background is a traditional Chinese landscape painting style, with undulating mountains, clouds and mist, towering ancient trees, and the overall picture presents a quiet and mysterious atmosphere."
丹貨,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 丹貨，一种传说中的神秘矿石，色泽如赤红的火焰，蕴含着古老而强大的力量。画面中，一块巨大的丹貨矿石矗立在山巅之上，周围环绕着缭绕的云雾，矿石表面流光溢彩，仿佛有生命般微微颤动。远处是连绵起伏的山脉，山间古木参天，瀑布飞泻，整个场景充满了神秘与壮丽。采用传统中国美学的彩色水墨风格，细腻描绘出丹貨矿石的独特质感和周围环境的幽静之美。,自然\矿名\丹貨.png,danhuo（丹貨）,"Prompt: Dan Goods, a legendary mysterious ore, the color of which is like a crimson flame, contains ancient and powerful power. In the picture, a huge piece of Danhuo ore stands on the top of the mountain, surrounded by swirling clouds and mist, and the surface of the ore is full of light, as if it is alive, trembling slightly. In the distance are rolling mountains, towering ancient trees in the mountains, waterfalls cascading, and the whole scene is full of mystery and magnificence. Adopting the colorful ink style of traditional Chinese aesthetics, it delicately depicts the unique texture of Danhuo ore and the quiet beauty of the surrounding environment."
丹雘,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 丹雘，一种传说中的神秘矿石，色彩鲜艳如同赤霞，质地晶莹剔透。在古代神话中被视为珍贵的宝物，拥有非凡的力量。请以彩色水墨风格描绘一块闪耀着红色光芒的丹雘矿石，周围环绕着祥云与仙鹤，象征其神圣与不凡。背景为幽静的山林，增添几分神秘气息。,自然\矿名\丹雘.png,danwo（丹雘）,"prompt: Dan Yuan, a legendary mysterious ore, is as bright as red glow in color and crystal clear in texture. Regarded as a precious treasure in ancient mythology, it holds extraordinary powers. Please depict a red ore in the style of colorful ink painting, surrounded by auspicious clouds and cranes, symbolizing its sacredness and extraordinary. The background is a quiet mountain forest, adding a bit of mystery."
碧,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古典中国风的碧玉矿石，色彩温润如玉，呈现出深邃而清澈的绿色，仿佛蕴含着大自然的灵气。矿石表面有着细腻的纹理，如同山水画中的波纹，透露出一种静谧而神秘的气息。背景以淡雅的水墨画风格呈现，远处山峦若隐若现，云雾缭绕，增添了一种幽远的感觉。,自然\矿名\碧.png,bi（碧）,"prompt: Classical Chinese-style jasper ore, the color is as warm as jade, showing a deep and clear green, as if it contains the aura of nature. The surface of the ore has a delicate texture, like ripples in landscape paintings, revealing a quiet and mysterious atmosphere. The background is presented in an elegant ink painting style, with mountains looming in the distance and clouds and mist, adding a sense of seclusion."
丹粟,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 丹粟矿石，色彩鲜艳如红宝石，表面光滑细腻，散发着温暖的光芒。背景为古代山水画风格，山峦起伏，云雾缭绕，矿石置于山间溪流旁，周围点缀着古朴的树木和奇花异草，画面整体呈现传统中国美学的彩色水墨风格。,自然\矿名\丹粟.png,dansu（丹粟）,"Prompt: Dan Su ore, brightly colored like ruby, with a smooth and delicate surface that exudes a warm glow. The background is the style of ancient landscape painting, the mountains are undulating, the clouds are shrouded, the ore is placed next to the mountain stream, and the surrounding is dotted with quaint trees and exotic flowers, and the overall picture presents the color ink style of traditional Chinese aesthetics."
帝臺之棋,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"五色而文,其狀如鶉夘,帝臺之石所以禱百神者也,",prompt: 五色斑斓的帝臺之棋，矿石表面纹理如同鹌鹑蛋壳般细腻多彩，形状宛如一只展翅欲飞的鹌鹑，散发出神秘而庄重的气息。它是古代帝王用来祭祀百神的圣物，画面中，这块矿石被置于祥云之上，周围环绕着各种神灵的形象，整个场景充满了浓厚的神话色彩和传统中国美学的彩色水墨风格。,自然\矿名\帝臺之棋.png,ditaizhiqi（帝臺之棋）,"prompt: The colorful chess of the emperor's platform, the surface texture of the ore is as delicate and colorful as a quail eggshell, and the shape is like a quail spreading its wings, exuding a mysterious and solemn atmosphere. It is a sacred relic used by ancient emperors to worship the gods, and in the picture, this ore is placed on auspicious clouds, surrounded by images of various gods, and the whole scene is full of strong mythological colors and the colorful ink style of traditional Chinese aesthetics."
帝臺之石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的帝臺之石，矿石散发出神秘的光芒，表面有复杂的纹理和符号，仿佛蕴含着天地间的奥秘。背景为云雾缭绕的山峦，风格参考古代插画和传统中国美学的彩色水墨风格。,自然\矿名\帝臺之石.png,ditaizhishi（帝臺之石）,"prompt: The stone of the imperial platform in ancient mythology, the ore emits a mysterious light, with intricate textures and symbols on the surface, as if it contains the mystery between heaven and earth. The background is cloudy mountains, and the style references ancient illustrations and traditional Chinese aesthetics in the color ink style."
堊,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 《山海经》中的矿石堊，呈现出纯净的白色，质地细腻如同白玉。在古代插画风格和传统中国美学的彩色水墨风格中，描绘一块位于山间幽谷中的巨大堊石，周围环绕着翠绿的竹林和清澈的小溪，天空中飘着淡淡的云彩，画面充满宁静和谐之美。,自然\矿名\堊.png,e（堊）,"prompt: The ore alkali in the ""Classic of Mountains and Seas"" presents a pure white color with a delicate texture like white jade. In the color ink style of ancient illustration style and traditional Chinese aesthetics, a huge chalk stone located in a mountain valley is depicted, surrounded by verdant bamboo forests and clear streams, and faint clouds float in the sky, and the picture is full of peaceful and harmonious beauty."
封石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 封石，矿名，古代传说中的神秘矿石，色彩斑斓如同彩虹般绚丽，质地坚硬胜过钢铁。在AI绘画中，请以传统中国美学的彩色水墨风格呈现，矿石表面细腻光滑，内含微光流转，仿佛蕴含着无尽的力量与秘密。背景可设为幽深的山洞或古老的矿井，增添神秘感。,自然\矿名\封石.png,fengshi（封石）,"Prompt: Sealing stone, mine name, a mysterious ore in ancient legends, colorful like a rainbow, the texture is harder than steel. In AI painting, please present it in the color ink style of traditional Chinese aesthetics, the surface of the ore is delicate and smooth, and the shimmering light flows inside, as if it contains endless power and secrets. The background can be set as a deep cave or an ancient mine, adding a touch of mystery."
砆石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块古老的矿石，名为砆石，表面粗糙不平，颜色为深灰色，带有淡淡的蓝色光泽。矿石周围环绕着神秘的符文，仿佛蕴含着古老的力量。背景是中国古代山水画风格，山峦起伏，云雾缭绕，整体呈现出一种幽静而神秘的氛围。,自然\矿名\砆石.png,fushi（砆石）,"Prompt: An ancient ore called Acrestone with a rough and uneven surface and a dark gray color with a faint blue sheen. The ore is surrounded by mysterious runes that seem to hold ancient powers. The background is the style of ancient Chinese landscape painting, with undulating mountains and clouds and mist, presenting a quiet and mysterious atmosphere as a whole."
㻬琈之玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古典中国风格的彩色水墨画，描绘了一块神秘而珍贵的矿石——瑭琈之玉。画面中央是一块散发着柔和光芒的玉石，其表面呈现出细腻的纹理和温润的光泽，周围环绕着祥云和古老的符文，象征其非凡的来历与价值。背景以淡雅的山水为衬托，远处山峦若隐若现，增添几分幽远的意境。整幅画面充满了传统美学的气息，展现了中国古代对自然奇珍的敬畏与赞美。,自然\矿名\㻬琈之玉.png,tufuzhiyu（㻬琈之玉）,"prompt: A classical Chinese style color ink painting depicting a mysterious and precious ore - jade of Tangqian. In the center of the picture is a piece of jade that exudes a soft light, its surface presents a delicate texture and warm luster, surrounded by auspicious clouds and ancient runes, symbolizing its extraordinary origin and value. The background is set off by elegant mountains and rivers, and the mountains in the distance loom, adding a bit of secluded artistic conception. The whole picture is full of traditional aesthetics, showing the awe and praise of natural treasures in ancient China."
白丹,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神秘矿石白丹，散发着柔和的白色光芒，表面有细腻的纹理，周围环绕着淡淡的云雾，背景是山海经中描绘的古老山脉和溪流，采用传统中国美学的彩色水墨风格绘制。,自然\矿名\白丹.png,baidan（白丹）,"prompt: The mysterious ore Bai Dan from ancient mythology, emitting a soft white light, with a delicate texture on the surface, surrounded by faint clouds and mist, the background is the ancient mountains and streams depicted in the Classic of Mountains and Seas, painted in the colorful ink style of traditional Chinese aesthetics."
𢈦石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 《山海经》中的神秘矿石“𢈦石”，色彩斑斓，晶莹剔透，散发着柔和的光芒。矿石表面有天然形成的复杂纹理，如同山水画一般，展现出自然界的奇妙与美丽。背景为幽静的山谷，远处是连绵起伏的山脉，近处是清澈的小溪，整体画面采用传统中国美学的彩色水墨风格，富有诗意和意境。,自然\矿名\𢈦石.png,𢈦shi（𢈦石）,"prompt: The mysterious ore ""𢈦 stone"" in the ""Classic of Mountains and Seas"" is colorful, crystal clear, and exudes a soft light. The surface of the ore has naturally formed complex textures, like landscape paintings, showing the wonder and beauty of nature. The background is a quiet valley, with rolling mountains in the distance and clear streams nearby, and the overall picture adopts the color ink style of traditional Chinese aesthetics, which is full of poetry and artistic conception."
邽石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块古老的邽石，矿石表面散发着淡淡的金色光泽，仿佛蕴含着神秘的力量。背景为古代山水画风格，山峦起伏，云雾缭绕，远处有古建筑若隐若现，整个画面呈现出传统中国美学的彩色水墨风格。,自然\矿名\邽石.png,guishi（邽石）,"prompt: An ancient quarry, the surface of the ore exudes a faint golden luster, as if it contains mysterious power. The background is in the style of ancient landscape painting, with undulating mountains, clouds and mist, and ancient buildings looming in the distance, and the whole picture presents the color ink style of traditional Chinese aesthetics."
汵石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 汵石，一种神秘的矿石，色泽深邃如同夜空中的星辰，表面流转着微光。在古代神话中，它被认为是连接天地的灵物，蕴含着无尽的能量。请以传统中国美学的彩色水墨风格描绘，背景为幽静的山谷，山间云雾缭绕，几株古松点缀其间，增添几分仙气。汵石置于画面中央，周围环绕着淡淡的光芒，仿佛是夜空中最亮的星。,自然\矿名\汵石.png,ganshi（汵石）,"prompt: Stone, a mysterious ore, has a deep color like stars in the night sky, and the surface flows with a shimmering light. In ancient mythology, it was believed to be a spiritual object that connects heaven and earth, containing endless energy. Please depict it in the color ink style of traditional Chinese aesthetics, with a quiet valley in the background, clouds and mist in the mountains, and a few ancient pines dotted among them, adding a bit of fairy spirit. The rock is placed in the center of the picture, surrounded by a faint light, as if it is the brightest star in the night sky."
黄堊,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统彩色水墨风格，黄堊矿石，色彩鲜艳的黄色矿物质，质地细腻如同粉末，散落在山间岩石上，周围环绕着古老的松树和云雾缭绕的山谷，展现出一种神秘而宁静的氛围。画面中点缀着几只飞翔的仙鹤，象征着长寿与祥瑞，整个场景充满浓厚的中国古典美学韵味。,自然\矿名\黄堊.png,huange（黄堊）,"Prompt: Traditional Chinese colored ink style, yellow ore, brightly colored yellow minerals, with a delicate texture like powder, scattered on the mountain rocks, surrounded by ancient pine trees and misty valleys, showing a mysterious and serene atmosphere. The picture is dotted with several flying cranes, symbolizing longevity and auspiciousness, and the whole scene is full of strong classical Chinese aesthetic charm."
白堊,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古典中国风格的白垩矿石，矿石呈现出纯净的白色，质地细腻如同凝固的月光。背景为淡雅的水墨山水，山峦起伏，云雾缭绕，增添了一种神秘而宁静的氛围。矿石周围点缀着几朵精致的梅花，象征高洁与坚韧。整体画面色彩以淡墨为主，辅以淡淡的青绿和朱红，展现出一种古典而优雅的美感。,自然\矿名\白堊.png,baie（白堊）,"prompt: Classical Chinese style chalk ore, the ore presents a pure white color, and the texture is as delicate as solidified moonlight. The background is an elegant ink landscape, with undulating mountains and clouds and mist, adding to a mysterious and serene atmosphere. The ore is surrounded by several delicate plum blossoms, symbolizing nobility and tenacity. The overall color of the picture is mainly light ink, supplemented by faint green and vermilion, showing a classical and elegant beauty."
黄金,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统水墨画风格，黄金矿石闪耀着温暖的金色光芒，矿石表面纹理细腻且富有光泽，周围环绕着古老的山川和树木，画面中融入古代采矿场景，矿工们穿着古装手持简陋工具正在开采，背景是层峦叠嶂的山脉，云雾缭绕，展现出一种神秘而古老的气息。,自然\矿名\黄金.png,huangjin（黄金）,"prompt: In the style of traditional Chinese ink painting, the gold ore shines with a warm golden light, the surface texture of the ore is delicate and shiny, surrounded by ancient mountains and trees, the picture is integrated into the ancient mining scene, the miners are wearing ancient costumes and holding rudimentary tools are mining, the background is the mountains with layers of mountains, clouds and mist, showing a mysterious and ancient atmosphere."
金,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 金矿在山海经中的形象，金色的矿石闪耀着光芒，周围环绕着古老的山脉和茂密的森林，传统中国美学的彩色水墨风格，画面中可以加入古代采矿者和神话中的守护神兽，背景是淡雅的山水景色，整体色调温暖而神秘。,自然\矿名\金.png,jin（金）,"prompt: The image of the gold mine in the Classic of Mountains and Seas, the golden ore shines, surrounded by ancient mountains and dense forests, the color ink style of traditional Chinese aesthetics, the picture can add ancient miners and mythical guardian beasts, the background is elegant landscape scenery, the overall tone is warm and mysterious."
鐻,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代矿石鐻，呈现出深邃的青黑色，表面有着细腻的纹理，仿佛蕴含着山川大地的古老秘密。在传统中国美学的彩色水墨风格下，鐻被描绘成一块沉稳而神秘的矿石，周围环绕着淡淡的云雾，背景是远古的山脉和苍松，整个画面充满了宁静与肃穆。,自然\矿名\鐻.png,ju（鐻）,"prompt: Ancient ore is a deep blue-black color with a delicate texture on the surface, as if it contains the ancient secrets of mountains and rivers. In the colorful ink style of traditional Chinese aesthetics, the indigo is depicted as a calm and mysterious ore, surrounded by faint clouds and mist, with ancient mountains and pines in the background, and the whole picture is full of tranquility and solemnity."
白金,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一幅描绘古代神话中白金矿石的彩色水墨画，画面中的白金矿石闪耀着银白色的光芒，周围环绕着神秘的云雾，背景是连绵起伏的山脉和古老的森林，整幅画充满传统中国美学的韵味。,自然\矿名\白金.png,baijin（白金）,"Prompt: A colorful ink painting depicting platinum ore from ancient mythology, the platinum ore shines silvery-white, surrounded by mysterious clouds and mist, with rolling mountains and ancient forests in the background, the whole painting is full of the charm of traditional Chinese aesthetics."
瑊石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，描绘一块神秘而美丽的瑊石，石头表面光滑细腻，色彩斑斓，如同彩虹般绚烂。石头周围环绕着淡淡的云雾，仿佛来自仙界的宝物。背景是山海经中的奇幻山水，远处有奇峰异石，近处有潺潺流水，画面充满神秘与宁静之美。,自然\矿名\瑊石.png,jianshi（瑊石）,"prompt: Colorful ink style of traditional Chinese aesthetics, depicting a mysterious and beautiful stone with a smooth and delicate surface, colorful and brilliant like a rainbow. The stone is surrounded by faint clouds and mist, as if it is a treasure from the fairy world. The background is the fantasy landscape in the Classic of Mountains and Seas, with strange peaks and rocks in the distance, and gurgling water nearby, and the picture is full of mystery and tranquil beauty."
瑾瑜之玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"堅粟精宻,濁澤有而光,五色發作,以和柔剛,天地鬼神是食是饗,",prompt：瑾瑜之玉，坚粟精密，色泽温润而光华内敛，五色斑斓交织，如同彩虹般绚烂。此玉质地细腻，光泽柔和，仿佛蕴含天地灵气，能够调和阴阳刚柔，是天地鬼神所享用的珍馐。请以古代插画风格和传统中国美学的彩色水墨风格描绘这块神秘的瑾瑜之玉，展现出其独特的色彩和纹理，以及它在神话传说中的神圣地位。,自然\矿名\瑾瑜之玉.png,jinyuzhiyu（瑾瑜之玉）,"prompt: The jade of Jinyu is precise, the color is warm and the brilliance is restrained, and the five colors are intertwined, like a rainbow. This jade has a delicate texture and soft luster, as if it contains the spiritual energy of heaven and earth, which can harmonize the rigidity and softness of yin and yang, and is a delicacy enjoyed by the ghosts and gods of heaven and earth. Depict this mysterious jade in the style of ancient illustration and traditional Chinese aesthetics, showing its unique colors and textures, as well as its sacred status in myths and legends."
礪,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学的彩色水墨风格，礪矿石，质地坚硬，色彩斑斓，纹理细腻，形状不规则，表面有光泽，仿佛蕴含着大地的力量，周围环绕着淡淡的光芒，背景为古朴的山水景色，山峦起伏，云雾缭绕，展现出神秘而古老的氛围。,自然\矿名\礪.png,li（礪）,
櫨丹,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，描绘一种神秘的矿石櫨丹，矿石呈现出深邃而瑰丽的红色，仿佛蕴含着古老的力量，周围环绕着淡淡的金色光芒，背景是幽静的山谷和古老的树木，增添了几分神秘与宁静。,自然\矿名\櫨丹.png,ludan（櫨丹）,
琅玕,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的神秘矿石琅玕，呈现出璀璨的蓝色光泽，仿佛深海中的明珠。画面中，琅玕矿石散落在山间溪流旁，周围环绕着奇异的花草和灵兽，背景是云雾缭绕的群山。整个场景以传统中国水墨风格绘制，色彩丰富而柔和，展现出一种梦幻般的仙境氛围。,自然\矿名\琅玕.png,langgan（琅玕）,
白珉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 传统中国美学彩色水墨风格，白珉矿石，晶莹剔透，散发着柔和的白色光芒，矿石表面有细腻的纹理，周围环绕着淡淡的云雾，背景为古代山水画风格的山峦和流水，画面充满神秘与宁静之美。,自然\矿名\白珉.png,baimin（白珉）,
冷石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块冰冷的矿石，散发着幽蓝的光芒，表面覆盖着细腻的纹理，仿佛蕴含着神秘的力量。背景为深邃的山洞，周围点缀着古老的符文和奇异的植物。画风参考古代插画风格和传统中国美学的彩色水墨风格。,自然\矿名\冷石.png,lengshi（冷石）,
礨石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代矿石礨石，色彩斑斓如同彩虹，表面有自然形成的纹理，仿佛是山川河流的缩影，周围环绕着淡淡的神秘光芒，背景是中国传统山水画风格，采用彩色水墨技法描绘，画面中隐约可见古代采石工人的身影，整体氛围宁静而神秘。,自然\矿名\礨石.png,leishi（礨石）,
硌石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：古代神话中的矿石，名为硌石，呈现出深邃的青黑色，表面有如山川河流般的纹理，仿佛蕴含着大地的力量。在传统的中国美学风格下，以彩色水墨的形式描绘，石头周围环绕着淡淡的云雾，透露出神秘而古老的气息。背景是幽静的山谷，远处的山峦若隐若现，增添了几分神秘感。,自然\矿名\硌石.png,geshi（硌石）,
泠石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的泠石，一种神秘的矿石，具有冰凉如水的触感。画面中，一块巨大的泠石矗立在幽静的山谷之中，表面光滑如镜，反射着周围环境的倒影。石头内部仿佛有流动的寒气，散发出淡淡的蓝光。周围生长着稀疏的松树和苔藓，增添了一丝清冷的气息。整幅画面采用传统中国水墨风格，色彩以淡雅的蓝色和绿色为主，线条流畅细腻，营造出一种宁静而神秘的氛围。,自然\矿名\泠石.png,lingshi（泠石）,
流赭,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：流赭，一种传说中的神秘矿石，色泽如流动的赤红血液，在月光下闪烁着幽暗的光芒。请以古代中国神话为背景，描绘一块流赭矿石置于山间古道旁，周围环绕着古老的树木和奇花异草，画面采用传统中国美学的彩色水墨风格，注重色彩的层次感和光影效果，表现出流赭矿石独特的神秘气质。,自然\矿名\流赭.png,liuzhe（流赭）,
珉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：珉，一种美丽的矿石，色彩斑斓且质地温润如玉。请以古代插画风格和传统中国美学的彩色水墨风格描绘，背景为幽静山谷，画面中一溪流水潺潺，两侧山石嶙峋，其间点缀着几株苍松翠柏。珉石散落于溪流旁，其色如彩虹般绚丽，形态各异，有的似圆润鹅卵，有的则棱角分明，表面光泽细腻，映照出周围景色。整体氛围宁静而神秘，仿佛是天地间自然之美的浓缩展现。,自然\矿名\珉.png,min（珉）,
羙堊,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 请绘制一幅古代神话中的矿石羙堊，它是一种传说中极为珍贵的矿物。画面中，羙堊呈现出半透明的质地，散发着柔和而神秘的光芒。它的颜色以淡紫色为主，带有淡淡的蓝色和绿色斑点，仿佛夜空中闪烁的星辰。周围环绕着一些古老的符文和纹饰，象征着它的神圣与神秘。整个画面采用传统中国美学的彩色水墨风格，背景是朦胧的山川和云雾，营造出一种超凡脱俗的氛围。,自然\矿名\羙堊.png,gaoe（羙堊）,
美堊,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统美学风格，彩色水墨画，美堊矿石，质地细腻如玉，色泽温润洁白，如同月光洒在雪地上一般纯净，矿石表面有淡淡的光泽，仿佛蕴含着天地灵气，周围环绕着古老的山川景象，远处是云雾缭绕的山峦，近处是潺潺流水的小溪，画面中融入古代文人墨客对于自然美景的赞美之情。,自然\矿名\美堊.png,meie（美堊）,
芘石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的神秘矿石芘石，色彩斑斓，散发着柔和的光芒，纹理如同细腻的云纹，仿佛蕴含着天地间的灵气。画面采用传统中国美学的彩色水墨风格，背景是山海经中描述的奇幻山水，远处有祥云缭绕，近处有奇花异草点缀，整体氛围宁静而神秘。,自然\矿名\芘石.png,pishi（芘石）,
博石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神秘矿石博石，色彩斑斓，散发着微弱的光芒，如同星辰般璀璨。画面中，博石被放置在一块古老的石台上，周围环绕着各种奇异的草木和灵兽。背景是山川河流，云雾缭绕，展现出一种幽远而神秘的氛围。整体风格参考古代插画，采用传统中国美学的彩色水墨风格，细节精致，富有诗意。,自然\矿名\博石.png,boshi（博石）,
釆石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国传统山水画风格，釆石矿区，青山绿水间隐藏着古老的矿坑，矿工们在山间辛勤劳作，背景是连绵起伏的山脉和缭绕的云雾，色彩以青绿为主，点缀着淡淡的赭石色，画面中融入一些古代神话元素，如守护矿山的神兽，整体呈现出一种神秘而宁静的氛围。,自然\矿名\釆石.png,bianshi（釆石）,
麋石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的神秘矿石，名为麋石，其质地坚硬而富有光泽，色彩斑斓如同彩虹般绚丽。在古代传说中，麋石被认为是由神兽麋鹿的灵力所化，蕴含着强大的自然力量。请以传统中国美学的彩色水墨风格描绘一块麋石，石头表面呈现出细腻的纹理和丰富的色彩层次，周围环绕着淡淡的云雾和神秘的光芒，仿佛能够感受到它所蕴含的古老力量。背景可以是幽静的山林或古老的洞穴，营造出一种神秘而庄严的氛围。,自然\矿名\麋石.png,mishi（麋石）,
鳴石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的鳴石，一种神秘的矿石，能够发出悦耳的声音。画面中，一块形状奇特、色彩斑斓的矿石置于山洞之中，周围环绕着古老的符文和奇异的植物。矿石表面光滑，散发着柔和的光芒，仿佛在轻轻震动，发出清脆的声响。背景是幽暗而神秘的山洞，洞壁上绘制着古代的图腾和符号，增添了一种古老而神秘的氛围。整体风格采用传统中国美学的彩色水墨画风，注重细节和光影的表现。,自然\矿名\鳴石.png,mingshi（鳴石）,
美石,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt：美石，矿名，色泽温润如玉，纹理细腻如同云雾缭绕的山川，散发着淡淡的光泽。请以古代插画风格和传统中国美学的彩色水墨风格描绘，画面中可见一块美石置于山水之间，周围环绕着松柏、竹林等自然景物，石头表面流动着柔和的光影，仿佛蕴含着天地灵气。,自然\矿名\美石.png,meishi（美石）,
美銅,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 中国古代神话中的矿石美銅，色彩斑斓如同彩虹，散发着柔和的光芒，质地细腻如玉，表面有自然形成的纹理，仿佛是山川河流的缩影。请用彩色水墨风格描绘，背景为幽静的山谷，四周环绕着古老的树木和奇花异草，天空中飘着淡淡的云彩，整幅画面充满神秘而宁静的气息。,自然\矿名\美銅.png,meitong（美銅）,
羙玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块闪耀着温润光泽的羙玉，色泽如同初升的朝阳，表面光滑细腻，仿佛蕴含着天地灵气。在古代插画风格和传统中国美学的彩色水墨风格中，羙玉被描绘成半透明的质地，内部似乎有流动的云雾，周围环绕着淡淡的金色光辉，象征其珍贵与神秘。背景是淡雅的山水景色，远处山峦若隐若现，近处溪流潺潺，整个画面充满了宁静和谐之美。,自然\矿名\羙玉.png,gaoyu（羙玉）,
美玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一块晶莹剔透的美玉，表面光滑细腻，呈现出淡绿色和白色交织的纹理。玉石内部仿佛有云雾缭绕，散发出柔和的光芒。周围环绕着古朴典雅的青铜器皿和精致的古代纹饰，背景是古典的山水画，山峦起伏，溪流潺潺，整体风格为传统中国美学的彩色水墨风格。,自然\矿名\美玉.png,meiyu（美玉）,"prompt: A crystal clear piece of beautiful jade with a smooth and delicate surface, showing an intertwined texture of pale green and white. The inside of the jade seems to be shrouded in clouds and mist, emitting a soft light. Surrounded by simple and elegant bronze vessels and exquisite ancient ornaments, the background is classical landscape painting, the mountains are undulating, the stream is gurgling, and the overall style is the color ink style of traditional Chinese aesthetics."
鳴玉,自然,矿名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 古代神话中的矿石鳴玉，色彩斑斓如同彩虹，散发着柔和的光芒，表面有着细腻的纹理，仿佛蕴含着天地灵气。请以传统中国美学的彩色水墨风格绘制，背景为幽静的山谷，山间云雾缭绕，矿石周围有灵草异花环绕，整体画面充满神秘而宁静的气息。,自然\矿名\鳴玉.png,mingyu（鳴玉）,"prompt: The ancient mythological ore of jade is as colorful as a rainbow, emitting a soft light, with a delicate texture on the surface, as if it contains the aura of heaven and earth. Please paint in the color ink style of traditional Chinese aesthetics, the background is a quiet valley, the mountains are shrouded in clouds and mist, and the ore is surrounded by spiritual grass and flowers, and the overall picture is full of mysterious and tranquil atmosphere."
