名字,一级类目,二级类目,出处书名,版本,描述,prompt,image_path,显示名字,prompt翻译
雕,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古代神话中的巨鸟雕，羽毛呈深褐色与白色相间，翅膀宽大有力，眼神锐利，爪子锋利如钩，立于险峻的山峰之巅，背景是云雾缭绕的山脉和远处的日出，画面采用传统中国彩色水墨风格，线条流畅，色彩淡雅。,动物\鸟名\雕.png,diao（雕）,"prompt: An ancient mythical giant bird eagle, with dark brown and white feathers, wide and powerful wings, sharp eyes, and sharp claws like hooks, stands on the top of a steep mountain peak, with misty mountains and sunrise in the distance, the picture adopts traditional Chinese color ink style, smooth lines, elegant colors."
大鶚,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鵰,黒文,白首,赤喙,虎爪,其音如晨鵠,",prompt: 一只大鶚，其状如雕，羽毛上布满黑色的花纹，头部为白色，喙部呈红色，脚爪如同虎爪般有力，叫声如同晨曦中的鹄鸟。请以古代插画风格和传统中国美学的彩色水墨风格绘制。,动物\鸟名\大鶚.png,dae（大鶚）,"prompt: A large crane, its shape is like an eagle, its feathers are covered with black patterns, the head is white, the beak is red, its claws are as powerful as tiger claws, and its call is like a swan in the morning light. Please draw in the color ink style of ancient illustration style and traditional Chinese aesthetics."
當扈,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如雉,以其髯飛,",prompt: 一只状如雉鸡的神秘鸟类，名为当扈。它拥有鲜艳多彩的羽毛，色彩斑斓如同彩虹一般。最特别的是，它的飞行方式与众不同，依靠其长长的髯毛在空中飘扬，仿佛是用这些髯毛作为翅膀在天空中翱翔。画面采用传统中国美学的彩色水墨风格，背景为古代山川，云雾缭绕，增添几分神秘感。,动物\鸟名\當扈.png,danghu（當扈）,"Prompt: A mysterious bird that looks like a pheasant, named Danghu. It has bright and colorful feathers that are as colorful as a rainbow. The most special thing is that it flies differently, relying on its long beard hairs to flutter in the air, as if it is soaring in the sky with these beard hairs as wings. The picture adopts the color ink style of traditional Chinese aesthetics, with ancient mountains and rivers in the background, shrouded in clouds and mist, adding a bit of mystery."
白䳑,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古老的白䳑鸟，羽毛洁白如雪，翅膀宽大而优雅，栖息在苍翠的古树上。背景是山海经中的神秘森林，树木葱郁，云雾缭绕，远处有奇峰异石。画面采用传统中国美学的彩色水墨风格，色彩淡雅，线条流畅，充满诗意和神话气息。,动物\鸟名\白䳑.png,baiyou（白䳑）,"prompt: An ancient white bird with snow-white feathers and broad and elegant wings, perched on a verdant ancient tree. The background is the mysterious forest in the Classic of Mountains and Seas, with lush trees, clouds and mist, and strange peaks and rocks in the distance. The picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and smooth lines, full of poetry and mythology."
鷩,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只色彩斑斓的鷩鸟，羽毛呈现出红、蓝、绿等多种鲜艳的颜色，翅膀边缘有金色的光泽。它站在一棵古老的松树枝上，背景是淡雅的山水画风格，远处有淡淡的云雾缭绕，整体画面采用传统的中国彩色水墨风格，充满了神秘和古朴的气息。,动物\鸟名\鷩.png,bi（鷩）,"Prompt: A colorful wren with bright colors such as red, blue, and green on its feathers, and a golden sheen on the edges of its wings. It stands on an ancient pine branch, the background is an elegant landscape painting style, there are faint clouds and mist in the distance, and the overall picture adopts the traditional Chinese color ink style, full of mystery and quaintness."
𪆻鳥,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其色青黄,所經國亡,在女祭北,一曰維鳥青鳥黄鳥所集,",prompt: 一只名为𪆻鸟的神秘鸟类，其羽毛呈现出青黄交织的色彩，飞行时如同天空中的彩虹。它经过的地方，国家会面临灭亡的命运。在古代插画中，𪆻鸟常被描绘为拥有锐利目光和优雅身姿，背景是荒凉的战场或破败的城市。女祭北方向，有传说称它是维鸟、青鸟、黄鸟的集合体，象征着不祥与灾难。画面采用传统中国美学的彩色水墨风格，笔触细腻，色调柔和而富有层次感，展现出一种超现实的神话氛围。,动物\鸟名\𪆻鳥.png,danniao（𪆻鳥）,"prompt: A mysterious bird called 𪆻 bird, its feathers are intertwined with green and yellow, and when it flies like a rainbow in the sky. Where it passes, the country will face the fate of destruction. In ancient illustrations, the bird was often depicted with piercing gaze and graceful posture, set against the backdrop of a desolate battlefield or a dilapidated city. In the north direction of the female priest, there is a legend that it is a collection of vibrarians, blue birds, and yellow birds, symbolizing ominous and disaster. The picture adopts the color ink style of traditional Chinese aesthetics, with delicate brushstrokes and soft and layered tones, showing a surreal mythological atmosphere."
蕃,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只色彩斑斓的神鸟，名为蕃，羽毛如同彩虹般绚丽，翅膀展开时仿佛能覆盖天空。它的眼睛明亮有神，闪烁着智慧的光芒。背景是古老的山水画风格，山峦起伏，云雾缭绕，展现出一种神秘而宁静的氛围。整体画面采用传统中国美学的彩色水墨风格，线条流畅，色彩丰富而不失雅致。,动物\鸟名\蕃.png,fan（蕃）,"prompt: A colorful divine bird named Fan, with plumage as brilliant as a rainbow, as if it could cover the sky when its wings were spread. Its eyes are bright and spirited, shining with wisdom. The background is an ancient landscape painting style, with undulating mountains and clouds and mist, showing a mysterious and serene atmosphere. The overall picture adopts the color ink style of traditional Chinese aesthetics, with smooth lines and rich colors and elegance."
䴅,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鵲,白身,赤尾,六足,善驚,其鳴自詨,",prompt: 一只名为䴅的神鸟，其形状类似喜鹊，全身洁白无瑕，尾巴呈现鲜艳的红色，拥有六只脚，显得非常独特。它生性机警，容易受到惊吓。当它鸣叫时，声音如同在呼唤自己的名字。请以传统中国美学的彩色水墨风格描绘这只神鸟，背景可以是山林或天空，展现出其灵动与神秘感。,动物\鸟名\䴅.png,fen（䴅）,"Prompt: A divine bird named Zhen, its shape resembles a magpie, its whole body is white and flawless, its tail is bright red, and it has six feet, which is very unique. It is alert by nature and easily frightened. When it chirps, the sound is like calling its own name. Please depict this divine bird in the color ink style of traditional Chinese aesthetics, with the background of mountains and forests or the sky, showing its agility and mystery."
鳬,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只色彩斑斓的鳬鸟，羽毛呈现出翠绿、蓝紫和金黄交织的华丽色彩，翅膀宽大有力，飞翔在云雾缭绕的山间。背景是典型的中国山水画风格，远处有青翠的山峦和蜿蜒的河流，近处有松树和奇石点缀。整体画面采用传统水墨画技法，结合细腻的彩色渲染，展现出一种神秘而优雅的氛围。,动物\鸟名\鳬.png,fu（鳬）,"Prompt: A colorful flounder with gorgeous colors of emerald green, blue and purple and golden yellow, and its wide and powerful wings fly through the misty mountains. The background is typical of Chinese landscape painting, with verdant mountains and winding rivers in the distance, and pine trees and strange stones in the vicinity. The overall picture adopts traditional ink painting techniques, combined with delicate color rendering, showing a mysterious and elegant atmosphere."
鳳皇,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"狀如雞,五釆而文,首文曰德,翼文曰義,背文曰禮,膺文曰仁,腹文曰信,飲食自然,自歌自舞,",prompt: 一只凤凰，形象如鸡，羽毛五彩斑斓且有纹饰，头部纹饰代表德，翅膀上的纹饰代表义，背部的纹饰代表礼，胸部的纹饰代表仁，腹部的纹饰代表信。它饮食自然，自歌自舞，画面采用传统中国美学的彩色水墨风格，背景为山林和云雾，展现出神秘而祥和的氛围。,动物\鸟名\鳳皇.png,fenghuang（鳳皇）,"prompt: A phoenix, the image is like a chicken, the feathers are colorful and decorated, the head decoration represents virtue, the decoration on the wings represents righteousness, the decoration on the back represents etiquette, the decoration on the chest represents benevolence, and the decoration on the abdomen represents letter. It eats naturally, sings and dances, and the picture adopts the color ink style of traditional Chinese aesthetics, with mountains and clouds in the background, showing a mysterious and peaceful atmosphere."
鳬徯,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"狀如雄雞,人面,其名自叫也,",prompt: 鳬徯，状如雄鸡，人面，其名自叫也。请描绘一只具有雄鸡外形的神鸟，头部是人的面孔，羽毛色彩斑斓，姿态威武，眼神炯炯有神。背景为山林幽谷，充满神秘气息，整体风格参考古代插画和传统中国美学的彩色水墨风格。,动物\鸟名\鳬徯.png,fuxi（鳬徯）,"Prompt: The rooster looks like a rooster, with a human face, and its name is self-proclaimed. Please depict a divine bird in the shape of a rooster, with a human face on its head, colorful feathers, a majestic posture, and bright eyes. The background is mountains and valleys, full of mystery, and the overall style refers to the color ink style of ancient illustrations and traditional Chinese aesthetics."
肥遺,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鶉,黄身,赤喙,",prompt: 肥遺，一种古老的神鸟，其形状如鹌鹑，身体呈黄色，嘴巴为红色。请以古代插画风格和传统中国美学的彩色水墨风格描绘，注重细节表现，展现出肥遺独特的神秘感和美丽。背景可以是山林或云雾缭绕的仙境，增加画面的意境和氛围。,动物\鸟名\肥遺.png,feiyi（肥遺）,"Prompt: Fei Yi, an ancient mythical bird, is shaped like a quail, with a yellow body and a red beak. Please depict in the color ink style of ancient illustration style and traditional Chinese aesthetics, pay attention to detail, and show the unique mystery and beauty of Fei Yi. The background can be a mountain forest or a misty wonderland, adding to the artistic conception and atmosphere of the picture."
白翟,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只名为白翟的神鸟，羽毛洁白如雪，翅膀宽大而优雅，飞翔在古老的山林之间。它的眼睛明亮有神，头顶有一束金色的羽毛，在阳光下闪耀着光芒。背景是连绵起伏的山脉和苍翠的古树，画面采用传统中国美学的彩色水墨风格，色彩淡雅，意境深远。,动物\鸟名\白翟.png,baidi（白翟）,"prompt: A divine bird named Bai Zhai, with white feathers and wide and elegant wings, flies among the ancient mountains and forests. Its eyes are bright and spirited, with a bunch of golden feathers on top of its head, shining in the sun. The background is rolling mountains and verdant ancient trees, and the picture adopts the color ink style of traditional Chinese aesthetics, with elegant colors and far-reaching artistic conception."
鴿䳩,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"狀如山鷄,長尾,赤如丹火,青喙,其鳴自呼,",prompt: 一只形状如山鸡的神鸟，拥有长长的尾巴，羽毛如同燃烧的火焰般鲜红，嘴巴呈青色，其叫声如同在呼唤自己的名字。请以古代插画风格和传统中国美学的彩色水墨风格绘制。,动物\鸟名\鴿䳩.png,geyao（鴿䳩）,"prompt: A mythical bird shaped like a pheasant, with a long tail, bright red feathers like a burning flame, a blue beak, and a call that sounds like calling its own name. Please draw in the color ink style of ancient illustration style and traditional Chinese aesthetics."
鴣𪄶,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如烏,白文,",prompt: 一只形状像乌鸦的鸟，羽毛上有着白色花纹，采用传统中国美学的彩色水墨风格绘制，背景为古典山水，画面充满神秘而优雅的气息。,动物\鸟名\鴣𪄶.png,guxi（鴣𪄶）,"Prompt: A bird shaped like a crow, with white patterns on its feathers, painted in the style of colorful ink painting of traditional Chinese aesthetics, with a classical landscape in the background, and the picture is full of mystery and elegance."
灌灌,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鳩,其音若呵,",prompt: 一只形状像鸠的神秘鸟类，名为灌灌，其羽毛色彩斑斓，以青、蓝、绿为主色调，翅膀边缘点缀着金色光泽。它的叫声如同人在大声呵斥，充满力量与威严。背景为山林之间，树木葱郁，溪流潺潺，远处山峦起伏，云雾缭绕，整个画面采用传统中国美学的彩色水墨风格呈现。,动物\鸟名\灌灌.png,guanguan（灌灌）,"Prompt: A mysterious bird shaped like a dove, named Guan Guan, its plumage is colorful, with blue, blue, and green as the main colors, and the edges of its wings are dotted with a golden sheen. Its cry is like a loud scolding, full of power and majesty. The background is between mountains and forests, lush trees, gurgling streams, undulating mountains in the distance, clouds and mist, and the whole picture is presented in the color ink style of traditional Chinese aesthetics."
怪鳥,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只神秘的怪鸟，羽毛五彩斑斓，翅膀宽大而有力，眼神锐利，栖息在古老的神木上，背景是幽静的山林和云雾缭绕的山谷，画面采用传统中国美学的彩色水墨风格，线条流畅细腻，色彩浓郁而不失淡雅。,动物\鸟名\怪鳥.png,guainiao（怪鳥）,"prompt: A mysterious strange bird with colorful feathers, wide and powerful wings, sharp eyes, perched on an ancient sacred tree, the background is a quiet mountain forest and a misty valley, the picture adopts the color ink style of traditional Chinese aesthetics, the lines are smooth and delicate, the colors are rich and elegant."
勾瞿,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只名为勾瞿的神秘鸟类，其羽毛呈现出深邃的蓝色和绿色交织的光泽，翅膀边缘点缀着金色的斑点。勾瞿的眼睛如同明亮的星辰，闪烁着智慧的光芒。它站立在古老的树枝上，周围环绕着祥云和繁星，背景是朦胧的山川和潺潺流水，整体风格参考古代插画和传统中国美学的彩色水墨风格。,动物\鸟名\勾瞿.png,gouqu（勾瞿）,"Prompt: A mysterious bird named Gou Qu, its plumage exhibits a deep blue and green sheen, and the edges of its wings are dotted with golden spots. Gou Qu's eyes were like bright stars, shining with wisdom. It stands on an ancient tree branch, surrounded by auspicious clouds and stars, with hazy mountains and rivers and gurgling water in the background, and the overall style refers to the colorful ink style of ancient illustrations and traditional Chinese aesthetics."
歌舞之鳥,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只充满神秘色彩的歌舞之鸟，羽毛斑斓绚丽，翅膀展开时如同彩虹般绚烂。它站立在古老的山林之中，周围环绕着淡淡的云雾，仿佛正在翩翩起舞。背景是传统的中国山水画风格，远处有青翠的山峦和潺潺的溪流，整幅画面充满了诗意与和谐。这只鸟的眼神灵动而温柔，仿佛能与人进行心灵的交流。,动物\鸟名\歌舞之鳥.png,gewuzhiniao（歌舞之鳥）,"prompt: A mysterious singing and dancing bird with colorful feathers and a rainbow of brilliant wings. It stands in the middle of ancient mountains and forests, surrounded by faint clouds and mist, as if dancing. The background is the traditional Chinese landscape painting style, with verdant mountains and gurgling streams in the distance, and the whole picture is full of poetry and harmony. The bird's eyes are smart and gentle, as if it can communicate with people."
鸛鵒,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只鸛鵒，羽毛洁白如雪，长喙弯曲而尖锐，眼睛明亮有神。它站立在古老的松树枝上，背景是淡雅的山水画，远处山峦起伏，云雾缭绕，近处溪流潺潺，花草点缀其间。整体画面采用传统中国彩色水墨风格，充满诗意和古韵。,动物\鸟名\鸛鵒.png,guanyu（鸛鵒）,"prompt: A stork with snow-white feathers, a long beak curved and sharp, and bright eyes. It stands on an ancient pine branch, with elegant landscape paintings in the background, undulating mountains in the distance, clouds and mist, and nearby streams gurgling, dotted with flowers and plants. The overall picture adopts the traditional Chinese color ink style, full of poetry and ancient charm."
鶴,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只优雅的鹤，站立在清澈的湖边，羽毛洁白如雪，头顶一抹鲜艳的红色，长颈弯曲，姿态优美。背景是典型的中国山水画风格，山峦起伏，云雾缭绕，远处有几株松树点缀其间。画面采用传统彩色水墨技法，色调柔和而富有层次感。,动物\鸟名\鶴.png,he（鶴）,"prompt: An elegant crane standing by a clear lake, with feathers as white as snow, a bright red on the top of its head, a long neck curved, and a graceful posture. The background is typical of Chinese landscape painting, with undulating mountains, clouds and mist, and a few pine trees dotted in the distance. The picture adopts traditional color ink technique, with soft and layered tones."
鶡,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古朴典雅的鶡鸟，羽毛色彩斑斓，以蓝绿为主色调，点缀着金色和红色，翅膀展开时展现出绚丽的图案。背景为山林溪流，采用传统中国彩色水墨风格绘制，画面中融入了《山海经》中的神秘元素，整体氛围宁静而富有诗意。,动物\鸟名\鶡.png,he（鶡）,"Prompt: A quaint and elegant bird with colorful plumage in blue-green tones, embellished with gold and red, and its wings spread out in a gorgeous pattern. The background is mountains and streams, painted in the style of traditional Chinese color ink painting, and the picture incorporates the mysterious elements of the ""Classic of Mountains and Seas"", and the overall atmosphere is quiet and poetic."
翰,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只名为翰的神鸟，羽毛色彩斑斓，如同彩虹般绚丽，翅膀宽大有力，翱翔于云海之间，背景是壮丽的山川和古朴的宫殿，画面采用传统中国美学的彩色水墨风格，细腻描绘出古代神话中的神秘与壮美。,动物\鸟名\翰.png,han（翰）,"prompt: A divine bird named Han, with colorful feathers, as brilliant as a rainbow, wide and powerful wings, soaring between the sea of clouds, with magnificent mountains and rivers and quaint palaces in the background, the picture adopts the color ink style of traditional Chinese aesthetics, delicately depicting the mystery and magnificence of ancient mythology."
鵠,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古风的鵠鸟，羽毛洁白如雪，长颈优雅弯曲，双翅宽大有力，立于古老的松树枝头，背景是淡雅的山水画风格，整体采用传统中国彩色水墨技法绘制。,动物\鸟名\鵠.png,hu（鵠）,"prompt: An ancient bird, with white feathers like snow, a long neck elegantly curved, and wide and powerful wings, stands on the branches of an ancient pine tree, with an elegant landscape painting style in the background, and the whole is painted using traditional Chinese color ink painting techniques."
黄鷔,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其所集者其國亡,",prompt: 一只神秘的黄鷔鸟，羽毛呈金黄色，翅膀展开时如同燃烧的火焰。它的眼睛深邃而锐利，仿佛能洞察一切。这只鸟栖息在一棵古老的枯树上，周围是荒凉的景象，象征着即将灭亡的国度。背景中，远处的城市笼罩在一片灰暗之中，预示着即将到来的灾难。画面采用传统中国彩色水墨风格，展现出一种苍凉而神秘的氛围。,动物\鸟名\黄鷔.png,huangao（黄鷔）,"Prompt: A mysterious yellow bird with golden feathers and wings spread like a burning flame. Its eyes are deep and sharp, as if it can see everything. The bird perches on an ancient dead tree, surrounded by a desolate sight that symbolizes the dying kingdom. In the background, the distant city is shrouded in gloom, foreshadowing an impending catastrophe. The painting adopts the traditional Chinese color ink style, showing a desolate and mysterious atmosphere."
畢方,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鶴,一足,赤文,青質,白喙,其鳴自叫也,",prompt: 毕方，其状如鹤，一足站立，羽毛呈现青色，带有红色纹理，喙为白色，鸣叫声如同自呼其名。请以古代插画风格和传统中国美学的彩色水墨风格绘制。,动物\鸟名\畢方.png,bifang（畢方）,"Prompt: Bi Fang, it looks like a crane, stands on one leg, its feathers are blue with red textures, its beak is white, and its chirping sound is like calling its own name. Please draw in the color ink style of ancient illustration style and traditional Chinese aesthetics."
白翰,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只名为白翰的神鸟，羽毛洁白如雪，翅膀宽大而有力，飞翔在蓝天之中。它的眼睛明亮有神，喙部呈金黄色，尾巴长而优雅，尾羽末端略带淡蓝色光泽。背景是古代中国山水画风格的山川河流，云雾缭绕，色彩以淡雅的水墨为主，点缀着几抹鲜艳的色彩。整体画面充满诗意与神秘感。,动物\鸟名\白翰.png,baihan（白翰）,"prompt: A divine bird named Baihan, with white feathers and wide and powerful wings, flew in the blue sky. Its eyes are bright and divine, its beak is golden yellow, its tail is long and elegant, and its tail feathers have a slight pale blue sheen at the end. The background is the mountains and rivers in the style of ancient Chinese landscape painting, shrouded in clouds and mist, and the colors are mainly elegant ink, dotted with a few bright colors. The overall picture is full of poetry and mystery."
黄鳥,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如梟,白首,其鳴自詨,",prompt: 黄鸟，其状如枭，白首，其鸣自詨，参考古代插画风格和传统中国美学的彩色水墨风格，画面中黄鸟立于古树枝头，羽毛以淡黄色为主，头部为白色，眼神锐利，嘴巴弯曲，背景为淡淡的山水景色，营造出神秘而古老的氛围。,动物\鸟名\黄鳥.png,huangniao（黄鳥）,"prompt: Yellow bird, its shape is like an owl, white head, its call is self-proclaimed, referring to the ancient illustration style and the color ink style of traditional Chinese aesthetics, the yellow bird stands on the branches of an ancient tree, the feathers are mainly pale yellow, the head is white, the eyes are sharp, the mouth is curved, and the background is a faint landscape scenery, creating a mysterious and ancient atmosphere."
鴻鴈,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只色彩斑斓的鸿雁，羽毛如同细腻的水墨画，翅膀上点缀着淡雅的蓝色和绿色，飞翔在古典山水之间，背景是烟波浩渺的江河与连绵起伏的山峦，画面充满了传统中国美学的韵味。,动物\鸟名\鴻鴈.png,hongyan（鴻鴈）,"prompt: A colorful goose, with feathers like delicate ink paintings, and its wings are dotted with elegant blues and greens, flying between classical landscapes, with vast rivers and rolling mountains in the background, the picture is full of the charm of traditional Chinese aesthetics."
鷄,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古老的神鸟鷄，羽毛斑斓多彩，翅膀宽大而有力，眼神锐利，站在山巅之上，背景是连绵的山脉和缭绕的云雾，整体画面采用传统中国彩色水墨风格，线条流畅，色彩丰富。,动物\鸟名\鷄.png,ji（鷄）,"prompt: An ancient divine bird, with colorful feathers, wide and powerful wings, sharp eyes, standing on the top of a mountain, with continuous mountains and swirling clouds in the background, the overall picture adopts traditional Chinese color ink painting style, smooth lines and rich colors."
賈,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只名为賈的神秘鸟类，羽毛色彩斑斓如同彩虹，翅膀展开时犹如一幅精美的彩色水墨画。它栖息于山林之间，周围环绕着古老的树木和奇异的花朵，背景是淡雅的山水景色，整体风格参考古代插画和传统中国美学。,动物\鸟名\賈.png,jia（賈）,"Prompt: A mysterious bird named Jia has colorful feathers like a rainbow, and when its wings are spread, it looks like a beautiful colorful ink painting. It is nestled among mountains and forests, surrounded by ancient trees and exotic flowers, with elegant landscape scenery in the background, and the overall style references ancient illustrations and traditional Chinese aesthetics."
鳩,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只来自《山海经》的神秘鸠鸟，羽毛色彩斑斓，以蓝色和绿色为主，翅膀边缘点缀着金色的光泽。它的眼睛深邃明亮，仿佛能洞察人心。背景是古老而幽静的山林，树木苍翠，云雾缭绕，画面呈现出一种古典中国水墨画的风格，既有写实感又不失神话色彩。,动物\鸟名\鳩.png,jiu（鳩）,"Prompt: A mysterious dove bird from the ""Classic of Mountains and Seas"" with colorful plumage, predominantly blue and green, and the edges of its wings are dotted with a golden sheen. Its eyes are deep and bright, as if they can see into people's hearts. The background is ancient and quiet mountains and forests, with green trees and clouds and mist, and the picture presents a style of classical Chinese ink painting, which is both realistic and mythical."
𪀣,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鴟,人手,其音如痺,其鳴自號也,",prompt: 一只形如鴟的神鸟，拥有类似人类的手臂，其叫声如同痺病发作时的声音，它的鸣叫就像是在自呼其名。请以古代插画风格和传统中国美学的彩色水墨风格绘制，画面中神鸟展翅高飞，背景为山川云雾，色彩古朴典雅，线条流畅生动。,动物\鸟名\𪀣.png,ju（𪀣）,"Prompt: A divine bird shaped like an ostrich, with human-like arms, its call is like the sound of a paralysis attack, and its call is like calling its own name. Please draw in the color ink style of ancient illustration style and traditional Chinese aesthetics, in the picture the divine bird spreads its wings and flies high, the background is mountains and rivers and clouds, the colors are simple and elegant, and the lines are smooth and vivid."
鵁,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只古代神话中的鵁鸟，羽毛色彩斑斓，以蓝色和绿色为主，翅膀边缘带有金色光泽。它站立在一片神秘的山林之中，周围环绕着轻柔的雾气。背景是典型的中国山水画风格，远处有若隐若现的山峰，近处有潺潺流水和奇石。整幅画面采用传统中国美学的彩色水墨风格，既富有诗意又充满神秘感。,动物\鸟名\鵁.png,jiao（鵁）,"Prompt: An ancient mythological bird with colorful plumage, predominantly blue and green, and golden sheen on the edges of its wings. It stands in a mysterious mountain forest, surrounded by a gentle mist. The background is typical of Chinese landscape painting, with looming peaks in the distance and gurgling water and strange rocks nearby. The whole picture adopts the color ink style of traditional Chinese aesthetics, which is both poetic and full of mystery."
白鷮,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只羽毛洁白如雪的白鷮，站立在古老的松树枝上，背景是淡雅的山水画风格，采用传统中国美学的彩色水墨技法，鸟的眼睛灵动有神，翅膀微微张开，仿佛随时准备飞翔，展现出一种超凡脱俗的气质。,动物\鸟名\白鷮.png,baijiao（白鷮）,"Prompt: A white bird with snow-white feathers, standing on an ancient pine branch, the background is an elegant landscape painting style, using the color ink technique of traditional Chinese aesthetics, the bird's eyes are smart and the wings are slightly open, as if ready to fly at any time, showing an otherworldly temperament."
駕鳥,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,,prompt: 一只来自《山海经》的駕鳥，羽毛色彩斑斓，翅膀宽大有力，眼神锐利，展翅飞翔于云端之上，背景为古典山水画风格，画面采用传统中国美学的彩色水墨技法，展现出神秘而壮丽的景象。,动物\鸟名\駕鳥.png,jianiao（駕鳥）,"prompt: A bird from the ""Classic of Mountains and Seas"", with colorful feathers, wide and powerful wings, sharp eyes, spreading its wings and flying above the clouds, the background is classical landscape painting style, and the picture adopts the color ink technique of traditional Chinese aesthetics, showing a mysterious and magnificent scene."
鵕鳥,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如鴟,赤足,直喙,黄文,白首,其音如鵠,",prompt: 一只鵕鳥，其形状如同鸱鸟，拥有红色的脚爪，直而尖锐的喙，羽毛上布满了黄色的纹路，头部呈现白色。它的叫声宛如天鹅般悠扬。请以古代插画风格和传统中国美学的彩色水墨风格绘制这只神鸟。,动物\鸟名\鵕鳥.png,junniao（鵕鳥）,"Prompt: An ostrich, shaped like an owl, with red claws, a straight, pointed beak, yellow stripes on its feathers, and a white head. Its call is as melodious as a swan. Please draw this divine bird in the style of ancient illustration and the color ink style of traditional Chinese aesthetics."
精衛,动物,鸟名,山海經十八卷,宋淳熙七年（1180）池陽郡齋刻本,"其狀如烏,文首,白喙,赤足,其鳴自詨,是炎帝之少女名曰女娃,",prompt: 精卫，形象为一只乌鸦，头部有花纹，喙为白色，脚为红色，叫声如同自己的名字。她是炎帝的小女儿女娃所化，画面中精卫鸟在海边飞翔，背景是波涛汹涌的大海和远处的山峦，整体风格采用古代插画风格和传统中国美学的彩色水墨风格，色彩以淡雅为主，线条流畅细腻，表现出精卫填海的坚韧与执着。,动物\鸟名\精衛.png,jingwei（精衛）,"prompt: Jingwei, the image is a crow, the head is patterned, the beak is white, the feet are red, and the call is like its own name. She is the youngest daughter of the Yan Emperor, in the picture the Jingwei bird flying on the seashore, the background is the turbulent sea and the mountains in the distance, the overall style adopts the ancient illustration style and the color ink style of traditional Chinese aesthetics, the color is mainly elegant, the lines are smooth and delicate, showing the tenacity and persistence of Jingwei reclamation."
